"site";"buildings";"elevation";"farmland";"forest";"glacier";"grassland";"lakes";"northness";"rivers";"roads";"rocks";"shoreline";"slope";"structures";"wetlands";"x_lv95";"y_lv95";"kmx_lv03";"kmy_lv03";"Latitude";"Longitude";"x";"y";"id"
5234;2224;1058;0;0.08;0;0.73;0;-0.31;0;2657;0;0;3.6;0.01;9083;2541500;1206499;541;206;47.01;6.67;541500;206500;"541500_206500"
5225;2246;556;0.62;0.18;0;0.11;0;-0.19;1823;6713;0;0;8.1;0.01;0;2542500;1179499;542;179;46.76;6.69;542500;179500;"542500_179500"
5229;0;461;0.24;0.33;0;0.01;0.13;0.6;2532;3249;0;826;6;0.02;236442;2542500;1182499;542;182;46.79;6.69;542500;182500;"542500_182500"
5220;778;827;0;0.98;0;0.02;0;0.27;3194;1634;0;0;6.8;0;0;2543500;1162499;543;162;46.61;6.7;543500;162500;"543500_162500"
5226;120;530;0.52;0.3;0;0.12;0;-0.06;3951;392;0;118;7.6;0;0;2543500;1175499;543;175;46.73;6.7;543500;175500;"543500_175500"
5217;13759;819;0.58;0.15;0;0.03;0;0.04;2251;5898;0;0;4.7;0.02;0;2544500;1154499;544;154;46.54;6.72;544500;154500;"544500_154500"
5221;5920;740;0.39;0.47;0;0.09;0;0.13;2325;3876;0;79;10.2;0.02;0;2544500;1167499;544;167;46.66;6.71;544500;167500;"544500_167500"
5481;3633;938;0.02;0.58;0;0.31;0;-0.34;0;1861;0;0;18.5;0.04;0;2544500;1201499;544;201;46.96;6.71;544500;201500;"544500_201500"
5214;49687;497;0;0;0;0.02;0;-0.83;3582;11652;0;0;14.9;0.01;0;2545500;1149499;545;149;46.49;6.73;545500;149500;"545500_149500"
5227;19633;709;0.34;0.23;0;0.34;0;0.26;2318;2804;0;0;9.7;0.02;0;2545500;1170499;545;170;46.68;6.73;545500;170500;"545500_170500"
5222;19759;797;0.51;0.04;0;0.32;0;0.15;2070;5713;0;0;6.3;0.05;0;2546500;1161499;546;161;46.6;6.74;546500;161500;"546500_161500"
5232;5322;916;0.12;0.49;0;0.35;0;-0.66;0;3647;0;0;17.5;0.02;0;2546500;1195499;546;195;46.91;6.74;546500;195500;"546500_195500"
5235;2305;995;0.07;0.01;0;0.71;0;-0.06;2616;1247;0;0;1.5;0.02;47922;2546500;1204499;546;204;46.99;6.74;546500;204500;"546500_204500"
5215;11903;460;0.02;0.03;0;0.05;0.4;-0.42;962;6313;0;1083;16;0.03;0;2547500;1148499;547;148;46.49;6.75;547500;148500;"547500_148500"
5218;38646;822;0.28;0.09;0;0.37;0;0.2;678;6204;0;0;4.9;0.01;0;2547500;1158499;547;158;46.58;6.75;547500;158500;"547500_158500"
5230;503;594;0.61;0.37;0;0.02;0;0.36;1583;2953;0;0;12.1;0;0;2547500;1180499;547;180;46.77;6.75;547500;180500;"547500_180500"
5236;1024;1268;0;0.3;0;0.64;0;0.24;0;1212;0;0;11.8;0.05;0;2547500;1208499;547;208;47.03;6.75;547500;208500;"547500_208500"
5479;62590;633;0.22;0.16;0;0.17;0;-0.27;1760;8523;0;0;10.2;0.05;0;2548500;1149499;548;149;46.49;6.77;548500;149500;"548500_149500"
5228;1482;797;0.4;0.57;0;0.01;0;-0.18;0;0;0;153;3.7;0;24248;2548500;1174499;548;174;46.72;6.77;548500;174500;"548500_174500"
5480;2075;459;0.45;0.31;0;0.07;0.04;0.67;1604;1845;0;453;6.5;0;32541;2548500;1183499;548;183;46.8;6.76;548500;183500;"548500_183500"
5240;7487;1175;0;0.23;0;0.72;0;-0.74;0;2124;0;0;9.1;0.03;0;2548500;1214499;548;214;47.08;6.76;548500;214500;"548500_214500"
5219;5400;690;0.49;0.09;0;0.25;0.1;-0.14;1267;2130;0;1042;5.3;0.01;13882;2549500;1152499;549;152;46.52;6.78;549500;152500;"549500_152500"
5223;4371;647;0.12;0.58;0;0.22;0;-0.23;3643;2467;0;0;20;0.01;0;2549500;1168499;549;168;46.67;6.78;549500;168500;"549500_168500"
5233;9305;670;0.41;0.17;0;0.27;0;-0.66;0;3514;0;0;9.3;0.05;0;2549500;1196499;549;196;46.92;6.78;549500;196500;"549500_196500"
5249;1708;1916;0;0;0;0.91;0;0.6;0;0;0.08;415;20.4;0.01;0;2550500;1132499;550;132;46.34;6.8;550500;132500;"550500_132500"
5255;10563;689;0.42;0.4;0;0.1;0;0.11;1671;2551;0;0;5.9;0;0;2550500;1155499;550;155;46.55;6.79;550500;155500;"550500_155500"
5258;5593;683;0.44;0.23;0;0.21;0;0.24;1414;1435;0;0;12.6;0.03;0;2550500;1164499;550;164;46.63;6.79;550500;164500;"550500_164500"
5268;7105;581;0.27;0.39;0;0.29;0;-0.55;59;2745;0;0;7.4;0;0;2550500;1196499;550;196;46.92;6.79;550500;196500;"550500_196500"
5444;827;1988;0;0;0;0.91;0.02;0.31;1157;0;0.04;925;18.9;0.01;11564;2551500;1116499;551;116;46.2;6.81;551500;116500;"551500_116500"
5252;8816;614;0.01;0.2;0;0.18;0;-0.88;691;11864;0;0;18.4;0.05;0;2551500;1147499;551;147;46.48;6.81;551500;147500;"551500_147500"
5273;11506;1168;0;0.38;0;0.53;0;-0.55;0;1305;0;0;10.2;0.05;0;2551500;1216499;551;216;47.1;6.8;551500;216500;"551500_216500"
5265;1569;616;0.53;0.26;0;0.18;0;0.3;2739;549;0;0;8.2;0.01;0;2552500;1180499;552;180;46.77;6.82;552500;180500;"552500_180500"
5446;16465;614;0.46;0.1;0;0.31;0;0.54;1020;4329;0;0;7.3;0.04;0;2552500;1183499;552;183;46.8;6.82;552500;183500;"552500_183500"
5242;1913;1516;0;0.61;0;0.22;0;0.03;1844;3209;0.01;0;25.3;0.1;0;2553500;1111499;553;111;46.15;6.84;553500;111500;"553500_111500"
5483;7182;1550;0;0.37;0;0.34;0.08;0.03;523;1258;0.04;1431;31.5;0.16;0;2553500;1132499;553;132;46.34;6.83;553500;132500;"553500_132500"
5259;20913;694;0.76;0;0;0.12;0;-0.19;963;3419;0;0;3.5;0.02;0;2553500;1164499;553;164;46.63;6.83;553500;164500;"553500_164500"
5246;37531;1431;0;0.53;0;0.15;0;-0.15;3205;6273;0;205;19.7;0.09;8971;2554500;1121499;554;121;46.24;6.85;554500;121500;"554500_121500"
5261;10435;561;0.67;0.01;0;0.22;0;0.65;274;6081;0;0;7.8;0.02;0;2554500;1171499;554;171;46.69;6.84;554500;171500;"554500_171500"
5262;2082;604;0.27;0.44;0;0.23;0;-0.16;841;3202;0;96;10.5;0.02;0;2554500;1174499;554;174;46.72;6.84;554500;174500;"554500_174500"
5482;0;2075;0;0;0;0.72;0;-0.38;3114;0;0.27;0;21.7;0;1042;2555500;1109499;555;109;46.14;6.86;555500;109500;"555500_109500"
5250;8952;908;0;0.78;0;0.15;0;-0.04;2341;2732;0;0;28;0.02;0;2555500;1131499;555;131;46.33;6.86;555500;131500;"555500_131500"
5445;9324;771;0.46;0.25;0;0.2;0;0.35;2342;5442;0;0;8.4;0.01;10742;2555500;1168499;555;168;46.67;6.86;555500;168500;"555500_168500"
5266;46217;449;0.24;0.12;0;0.06;0.06;0.47;177;6667;0;1875;3.4;0.03;219165;2555500;1189499;555;189;46.86;6.86;555500;189500;"555500_189500"
5450;2860;710;0;0.52;0;0.27;0.18;-0.37;173;1354;0;1345;20.2;0.03;0;2555500;1224499;555;224;47.17;6.85;555500;224500;"555500_224500"
5253;88226;399;0.03;0;0;0.09;0.23;-0.53;568;12826;0;1182;5.1;0.02;0;2556500;1144499;556;144;46.45;6.87;556500;144500;"556500_144500"
5484;15020;584;0.17;0.44;0;0.2;0;-0.2;2640;5682;0;73;17.8;0.06;0;2556500;1148499;556;148;46.49;6.87;556500;148500;"556500_148500"
5263;30337;505;0.37;0.26;0;0.18;0;-0.17;1864;4238;0;0;9.9;0.03;0;2556500;1177499;556;177;46.75;6.87;556500;177500;"556500_177500"
5447;8432;434;0.65;0.07;0;0.09;0.06;-0.14;829;2750;0;686;0.5;0;0;2556500;1200499;556;200;46.95;6.87;556500;200500;"556500_200500"
5271;9468;800;0.12;0.42;0;0.41;0;-0.21;0;2655;0;0;8.4;0;0;2556500;1205499;556;205;47;6.87;556500;205500;"556500_205500"
5422;0;2362;0;0;0;0.12;0.06;0.53;794;0;0.82;914;22.6;0;0;2557500;1100499;557;100;46.05;6.89;557500;100500;"557500_100500"
5241;304;1998;0;0;0.04;0.44;0.01;0.11;1788;0;0.46;440;24.1;0.03;0;2557500;1109499;557;109;46.14;6.89;557500;109500;"557500_109500"
5260;5168;860;0.06;0.25;0;0.63;0;0.16;1507;2156;0;0;6.3;0;0;2557500;1161499;557;161;46.6;6.88;557500;161500;"557500_161500"
5243;11474;890;0;0.47;0;0.33;0;-0.16;3578;4275;0;0;25.6;0.05;0;2558500;1118499;558;118;46.22;6.9;558500;118500;"558500_118500"
5247;4386;1496;0;0.31;0;0.58;0;-0.86;2630;3168;0;0;22;0.08;0;2558500;1121499;558;121;46.24;6.9;558500;121500;"558500_121500"
5251;10249;372;0.06;0.16;0;0.03;0.59;0.05;2093;3303;0;1703;0.1;0.05;199094;2558500;1138499;558;138;46.4;6.9;558500;138500;"558500_138500"
5256;9728;834;0.02;0;0;0.75;0.02;0.03;985;1548;0;632;6;0;66203;2558500;1154499;558;154;46.54;6.9;558500;154500;"558500_154500"
5257;18616;835;0.52;0.07;0;0.22;0;-0.28;110;3066;0;298;2.9;0.01;56810;2558500;1157499;558;157;46.57;6.9;558500;157500;"558500_157500"
5264;6881;590;0.11;0.58;0;0.22;0;0.47;1704;3286;0;0;10.2;0.02;0;2558500;1176499;558;176;46.74;6.9;558500;176500;"558500_176500"
5269;903;449;0.62;0.25;0;0.05;0.03;0.69;421;2778;0;421;2.9;0;38317;2558500;1192499;558;192;46.88;6.89;558500;192500;"558500_192500"
5272;141423;584;0;0.34;0;0.03;0;-0.76;0;13942;0;0;9.1;0.01;0;2558500;1204499;558;204;46.99;6.89;558500;204500;"558500_204500"
7321;0;2218;0;0;0.01;0.54;0;-0.43;3465;0;0.41;0;26.2;0;0;2559500;1106499;559;106;46.11;6.91;559500;106500;"559500_106500"
5248;5139;389;0.54;0.17;0;0.02;0;0.2;1413;3997;0;628;3.1;0.02;43445;2559500;1127499;559;127;46.3;6.91;559500;127500;"559500_127500"
5254;11629;926;0;0.48;0;0.34;0;-0.81;2773;5983;0;0;19;0.08;2872;2559500;1146499;559;146;46.47;6.91;559500;146500;"559500_146500"
5267;1893;466;0.78;0.13;0;0.03;0;0.05;1717;4049;0;0;2.6;0.01;0;2559500;1181499;559;181;46.78;6.91;559500;181500;"559500_181500"
5270;48939;443;0.17;0.18;0;0.18;0;0.53;327;6206;0;0;2.7;0.03;141473;2559500;1193499;559;193;46.89;6.91;559500;193500;"559500_193500"
5449;62407;1032;0;0.03;0;0.64;0;-0.2;0;7427;0;96;4.6;0.03;0;2559500;1225499;559;225;47.18;6.9;559500;225500;"559500_225500"
5276;6401;954;0;0.25;0;0.65;0;-0.01;409;3181;0;102;9.9;0.04;0;2559500;1227499;559;227;47.2;6.9;559500;227500;"559500_227500"
5488;13269;911;0;0.72;0;0.23;0;0.72;5256;3829;0;0;27.9;0;0;2560500;1119499;560;119;46.23;6.93;560500;119500;"560500_119500"
5289;87220;374;0.06;0.14;0;0.12;0;0.18;3547;14357;0;0;0.5;0.05;16826;2560500;1137499;560;137;46.39;6.93;560500;137500;"560500_137500"
5292;67348;622;0;0.35;0;0.07;0.03;-0.21;1132;14104;0;228;28.6;0.04;0;2560500;1142499;560;142;46.43;6.92;560500;142500;"560500_142500"
5298;12217;899;0.2;0.03;0;0.69;0;0.27;855;2335;0;0;4.7;0.02;0;2560500;1164499;560;164;46.63;6.92;560500;164500;"560500_164500"
5302;4536;645;0.56;0.21;0;0.21;0;0.44;2040;2808;0;0;9.3;0;0;2560500;1177499;560;177;46.75;6.92;560500;177500;"560500_177500"
5293;10837;1082;0;0.39;0;0.43;0;0;1770;4936;0;0;20.9;0.06;10070;2561500;1145499;561;145;46.46;6.94;561500;145500;"561500_145500"
5296;14440;1027;0;0.32;0;0.54;0;-0.7;5451;2864;0;0;11.6;0.04;0;2561500;1153499;561;153;46.53;6.94;561500;153500;"561500_153500"
5299;22754;770;0.53;0;0;0.32;0;0.5;2192;4216;0;0;3.3;0.03;0;2561500;1167499;561;167;46.66;6.94;561500;167500;"561500_167500"
5312;1573;1021;0;0.83;0;0.14;0;-0.54;0;723;0;0;14.6;0.02;0;2561500;1207499;561;207;47.02;6.93;561500;207500;"561500_207500"
5315;2445;1105;0;0.61;0;0.32;0.01;-0.03;746;2027;0;97;20.7;0.06;0;2561500;1215499;561;215;47.09;6.93;561500;215500;"561500_215500"
5456;18460;602;0.3;0.11;0;0.45;0;-0.49;0;4013;0;0;4.8;0.05;0;2561500;1247499;561;247;47.38;6.93;561500;247500;"561500_247500"
5487;0;2273;0;0;0;0.63;0;-0.59;152;0;0.34;0;36;0.03;0;2562500;1107499;562;107;46.12;6.95;562500;107500;"562500_107500"
5306;5762;581;0.42;0.38;0;0.17;0;0.6;2200;616;0;0;9;0.01;0;2562500;1181499;562;181;46.78;6.95;562500;181500;"562500_181500"
5317;3695;1015;0;0.15;0;0.67;0.01;-0.41;450;779;0;425;4.1;0.11;44487;2562500;1225499;562;225;47.18;6.94;562500;225500;"562500_225500"
5285;171095;402;0.17;0;0;0.02;0;0.38;1717;14307;0;0;0.8;0.05;0;2563500;1122499;563;122;46.25;6.97;563500;122500;"563500_122500"
5290;34074;559;0;0.21;0;0.02;0;-0.54;1154;10355;0;0;17.6;0;0;2563500;1131499;563;131;46.33;6.96;563500;131500;"563500_131500"
5307;104111;457;0.34;0.01;0;0.27;0;0.38;2065;9134;0;0;2.2;0.01;0;2563500;1186499;563;186;46.83;6.96;563500;186500;"563500_186500"
5280;1270;1542;0;0.58;0;0.18;0;-0.71;0;98;0.04;0;26.2;0.2;0;2564500;1104499;564;104;46.09;6.98;564500;104500;"564500_104500"
5283;692;1626;0;0.16;0;0.35;0;0.82;2428;0;0.11;0;30.8;0.38;0;2564500;1112499;564;112;46.16;6.98;564500;112500;"564500_112500"
5294;2317;1817;0;0.03;0;0.68;0;-0.13;539;0;0.21;0;35.3;0.07;0;2564500;1142499;564;142;46.43;6.98;564500;142500;"564500_142500"
5303;28725;716;0.42;0.07;0;0.39;0;0.6;2071;3897;0;0;6.7;0;0;2564500;1172499;564;172;46.7;6.97;564500;172500;"564500_172500"
5318;26134;924;0.05;0.5;0;0.21;0;-0.8;571;6331;0;0;19.4;0.02;0;2564500;1221499;564;221;47.14;6.97;564500;221500;"564500_221500"
5454;3548;1043;0;0.26;0;0.68;0;0.51;0;2616;0;0;3.1;0.03;0;2564500;1225499;564;225;47.18;6.97;564500;225500;"564500_225500"
5323;3908;564;0.72;0.02;0;0.22;0;-0.12;0;1204;0;0;3;0.03;0;2564500;1250499;564;250;47.4;6.97;564500;250500;"564500_250500"
5284;5636;615;0;0.38;0;0.4;0;0.79;1358;3231;0;0;15.7;0.11;0;2565500;1119499;565;119;46.23;6.99;565500;119500;"565500_119500"
5291;5394;1278;0;0.46;0;0.42;0;-0.8;556;3260;0;0;23.6;0.06;0;2565500;1131499;565;131;46.33;6.99;565500;131500;"565500_131500"
5297;296;1512;0;0.24;0;0.71;0;-0.04;1884;762;0;0;27.5;0.04;0;2565500;1153499;565;153;46.53;6.99;565500;153500;"565500_153500"
5313;111427;496;0.09;0.02;0;0.07;0;-0.79;899;13713;0;0;8.2;0.02;0;2565500;1207499;565;207;47.02;6.98;565500;207500;"565500_207500"
5279;5116;1415;0;0.49;0;0.34;0;0.21;2497;3260;0.01;0;23.5;0.09;0;2565500;1099499;565;99;46.05;6.99;565500;99500;"565500_99500"
5281;0;1965;0;0.58;0;0.08;0;-0.06;0;0;0;98;22.7;0.34;0;2566500;1102499;566;102;46.07;7.01;566500;102500;"566500_102500"
5286;17644;490;0.13;0.19;0;0.13;0;-0.29;0;6993;0;0;12.2;0.1;0;2566500;1125499;566;125;46.28;7;566500;125500;"566500_125500"
5295;2175;1483;0;0.01;0;0.92;0;-0.36;254;387;0.02;0;25.1;0.05;0;2566500;1148499;566;148;46.49;7;566500;148500;"566500_148500"
5300;1769;1064;0;0.38;0;0.57;0;0.73;3797;224;0;0;9.6;0.05;0;2566500;1160499;566;160;46.59;7;566500;160500;"566500_160500"
5304;6125;656;0.53;0.27;0;0.14;0;0.04;3132;2922;0;0;5.5;0.02;0;2566500;1175499;566;175;46.73;7;566500;175500;"566500_175500"
5310;3644;437;0.74;0;0;0.07;0;0.22;1696;7712;0;0;0.3;0.06;0;2566500;1191499;566;191;46.87;7;566500;191500;"566500_191500"
5311;10138;444;0.09;0.43;0;0.14;0.04;0.22;826;2963;0;685;5;0;233618;2566500;1199499;566;199;46.95;7;566500;199500;"566500_199500"
5324;5279;430;0.31;0.17;0;0.31;0;0.61;0;3635;0;0;6.1;0.03;0;2566500;1259499;566;259;47.49;6.99;566500;259500;"566500_259500"
5301;2698;1039;0;0.36;0;0.63;0;-0.33;1110;2153;0;0;9.7;0;0;2567500;1169499;567;169;46.68;7.01;567500;169500;"567500_169500"
5305;1196;1021;0.05;0.61;0;0.3;0;0.54;385;1350;0;0;9.7;0.04;0;2567500;1170499;567;170;46.68;7.01;567500;170500;"567500_170500"
5308;426;601;0.25;0.52;0;0.22;0;-0.05;2658;1157;0;0;10.8;0.01;0;2567500;1183499;567;183;46.8;7.01;567500;183500;"567500_183500"
5287;16975;728;0.01;0.29;0;0.4;0;-0.25;0;6027;0;0;21.1;0.02;0;2568500;1124499;568;124;46.27;7.03;568500;124500;"568500_124500"
5288;18219;1213;0;0.37;0;0.38;0;-0.7;0;4152;0;0;16.9;0.09;0;2568500;1127499;568;127;46.3;7.03;568500;127500;"568500_127500"
5451;508;1795;0;0;0;0.75;0;-0.26;273;0;0.2;0;27.9;0.05;0;2568500;1136499;568;136;46.38;7.03;568500;136500;"568500_136500"
5452;2419;1142;0;0.53;0;0.36;0;-0.4;3552;1981;0.02;0;24.5;0.02;0;2568500;1153499;568;153;46.53;7.03;568500;153500;"568500_153500"
5309;8743;567;0.28;0.14;0;0.46;0;0.63;3125;2447;0;0;5.9;0.02;0;2568500;1186499;568;186;46.83;7.03;568500;186500;"568500_186500"
5489;72327;449;0.35;0.02;0;0.16;0;-0.53;1254;10788;0;0;4.9;0.01;3007;2568500;1196499;568;196;46.92;7.03;568500;196500;"568500_196500"
5455;1981;971;0;0.31;0;0.43;0.02;0.42;0;3118;0;689;4.8;0.13;16893;2568500;1233499;568;233;47.25;7.02;568500;233500;"568500_233500"
5319;594;575;0.02;0.7;0;0.24;0;-0.07;1775;1028;0;0;22.7;0.02;0;2568500;1239499;568;239;47.31;7.02;568500;239500;"568500_239500"
5282;27101;544;0.09;0.4;0;0.18;0;0.2;3031;7052;0.06;0;23;0.07;4223;2569500;1108499;569;108;46.13;7.04;569500;108500;"569500_108500"
5314;3205;432;0.13;0.62;0;0.12;0;0;2268;1737;0;77;0.5;0.01;29167;2569500;1206499;569;206;47.01;7.04;569500;206500;"569500_206500"
5453;8050;924;0.43;0.14;0;0.38;0;0.39;0;3789;0;0;6.4;0;0;2569500;1215499;569;215;47.09;7.04;569500;215500;"569500_215500"
5316;1573;1447;0;0.08;0;0.84;0;0.22;0;3384;0;0;16.3;0.04;0;2569500;1219499;569;219;47.13;7.04;569500;219500;"569500_219500"
5325;28181;406;0.2;0.28;0;0.28;0;0.14;3145;3689;0;0;7.3;0.01;0;2569500;1258499;569;258;47.48;7.03;569500;258500;"569500_258500"
5335;33584;999;0;0.28;0;0.34;0;-0.89;34;7839;0;0;23.6;0.13;0;2570500;1124499;570;124;46.27;7.06;570500;124500;"570500_124500"
5338;36182;1021;0;0.25;0;0.48;0;-0.58;2603;9440;0;0;19;0.05;0;2570500;1134499;570;134;46.36;7.06;570500;134500;"570500_134500"
5353;9835;683;0.44;0.05;0;0.38;0;0.08;450;2366;0;0;6.6;0;0;2570500;1175499;570;175;46.73;7.05;570500;175500;"570500_175500"
5361;6139;467;0.41;0.11;0;0.15;0.1;-0.36;895;3899;0;787;7.4;0.03;9025;2570500;1198499;570;198;46.94;7.05;570500;198500;"570500_198500"
5367;2668;1456;0;0.24;0;0.74;0;-0.68;0;1758;0;0;17.5;0.02;0;2570500;1219499;570;219;47.13;7.05;570500;219500;"570500_219500"
5373;130;992;0;0.39;0;0.27;0.01;0.02;4348;34;0;250;3.6;0.02;104456;2570500;1230499;570;230;47.22;7.05;570500;230500;"570500_230500"
5329;96466;489;0.08;0.14;0;0.18;0;0.4;3694;14232;0.02;0;8.1;0.03;0;2571500;1106499;571;106;46.11;7.07;571500;106500;"571500_106500"
5493;4065;1646;0;0.86;0;0.07;0;-0.26;1552;569;0;0;32;0.04;1142;2571500;1111499;571;111;46.15;7.07;571500;111500;"571500_111500"
5341;1740;1520;0;0.14;0;0.72;0;-0.53;1842;2749;0.01;0;23.2;0.11;0;2571500;1143499;571;143;46.44;7.07;571500;143500;"571500_143500"
5354;11658;889;0.04;0.08;0;0.79;0;-0.61;1244;4090;0;70;10.8;0.01;0;2571500;1170499;571;170;46.69;7.07;571500;170500;"571500_170500"
5496;23573;641;0.64;0;0;0.18;0;0.62;2147;4648;0;0;5.5;0.03;0;2571500;1182499;571;182;46.79;7.07;571500;182500;"571500_182500"
5362;21342;512;0.27;0.25;0;0.35;0;0.19;1307;4099;0;0;7;0.03;0;2571500;1191499;571;191;46.87;7.06;571500;191500;"571500_191500"
5369;1034;1533;0;0.05;0;0.92;0;-0.2;0;1796;0;0;15.6;0.02;0;2571500;1220499;571;220;47.13;7.06;571500;220500;"571500_220500"
5458;0;2671;0;0;0.13;0.05;0.02;-0.37;1814;0;0.8;355;26.3;0;0;2571500;1094499;571;94;46;7.07;571500;94500;"571500_94500"
5342;1510;1618;0;0.33;0;0.55;0;0.27;272;0;0;79;29;0.12;0;2572500;1148499;572;148;46.49;7.08;572500;148500;"572500_148500"
5357;522;631;0.23;0.6;0;0.15;0;0.2;3510;506;0;0;7.9;0.01;0;2572500;1183499;572;183;46.8;7.08;572500;183500;"572500_183500"
5378;10841;442;0.27;0.46;0;0.18;0;0.3;2254;2879;0;0;8.3;0.04;0;2572500;1253499;572;253;47.43;7.07;572500;253500;"572500_253500"
5327;642;1821;0;0.49;0;0.22;0;-0.14;1943;252;0;0;29.1;0.28;0;2572500;1097499;572;97;46.03;7.08;572500;97500;"572500_97500"
5460;51;2434;0;0;0;0.53;0;-0.64;440;0;0.47;0;26.6;0;0;2573500;1115499;573;115;46.19;7.1;573500;115500;"573500_115500"
5348;8802;707;0.06;0.41;0;0.36;0.02;0.06;1412;3464;0;834;6.8;0.01;16843;2573500;1162499;573;162;46.61;7.09;573500;162500;"573500_162500"
5363;8666;432;0.25;0.07;0;0.05;0.48;0.26;948;2328;0;1844;0.6;0.02;42900;2573500;1196499;573;196;46.92;7.09;573500;196500;"573500_196500"
5365;14640;506;0.11;0.21;0;0.12;0.03;-0.59;1537;8381;0;339;13.3;0;4496;2573500;1200499;573;200;46.96;7.09;573500;200500;"573500_200500"
5370;3390;753;0.3;0.19;0;0.41;0;-0.67;433;356;0;0;12;0.04;0;2573500;1226499;573;226;47.19;7.09;573500;226500;"573500_226500"
5374;3930;1001;0.07;0.3;0;0.54;0;0.13;0;1103;0;0;5.2;0.08;0;2573500;1234499;573;234;47.26;7.09;573500;234500;"573500_234500"
5330;110709;498;0.01;0.02;0;0.02;0;-0.66;2294;14107;0;0;9.7;0.01;0;2574500;1109499;574;109;46.14;7.11;574500;109500;"574500_109500"
5339;3683;1432;0;0.09;0;0.71;0;0.33;6782;2928;0;0;8.6;0.05;21697;2574500;1139499;574;139;46.41;7.11;574500;139500;"574500_139500"
5462;1575;1419;0;0.44;0;0.44;0;0.45;3108;1471;0;0;24.1;0.07;0;2574500;1151499;574;151;46.51;7.11;574500;151500;"574500_151500"
5345;16004;870;0;0.17;0;0.75;0;-0.31;4004;4943;0;0;13.7;0.01;4063;2574500;1157499;574;157;46.57;7.11;574500;157500;"574500_157500"
5349;20524;731;0.04;0.11;0;0.68;0.01;0.04;1882;5138;0;61;5.5;0.04;0;2574500;1166499;574;166;46.65;7.11;574500;166500;"574500_166500"
5350;5383;687;0;0;0;0.41;0.48;0.19;822;1871;0;2254;4;0.05;0;2574500;1169499;574;169;46.68;7.11;574500;169500;"574500_169500"
5358;9026;601;0.46;0.24;0;0.21;0;-0.38;879;1234;0;0;7.1;0.02;0;2574500;1186499;574;186;46.83;7.1;574500;186500;"574500_186500"
5368;51499;430;0.03;0.05;0;0.03;0.48;0.11;731;4512;0;3702;0.4;0.05;153447;2574500;1210499;574;210;47.05;7.1;574500;210500;"574500_210500"
5375;2489;776;0.03;0.25;0;0.63;0;-0.29;293;1148;0;0;13.9;0.04;0;2574500;1246499;574;246;47.37;7.1;574500;246500;"574500_246500"
5379;60920;453;0.14;0.03;0;0.53;0;0.23;0;7991;0;0;4.8;0.04;0;2574500;1255499;574;255;47.45;7.1;574500;255500;"574500_255500"
5326;7453;1495;0;0.56;0;0.33;0;0.45;1165;1831;0;0;20.2;0.03;0;2574500;1089499;574;89;45.96;7.11;574500;89500;"574500_89500"
5355;3720;644;0.34;0.5;0;0.09;0;0.17;1117;1662;0;0;9.7;0.02;0;2575500;1178499;575;178;46.76;7.12;575500;178500;"575500_178500"
5376;20147;706;0.03;0.29;0;0.52;0;-0.28;0;3772;0;0;14.4;0.06;0;2575500;1242499;575;242;47.33;7.11;575500;242500;"575500_242500"
5498;1259;592;0.01;0.72;0;0.26;0;0.64;0;1465;0;0;12.3;0;0;2575500;1248499;575;248;47.39;7.11;575500;248500;"575500_248500"
5490;550;2030;0;0;0;0.69;0;0.07;3803;0;0.02;0;25.2;0.28;3432;2575500;1082499;575;82;45.89;7.12;575500;82500;"575500_82500"
5459;332;1465;0;0.82;0;0.09;0;0.78;0;0;0.04;0;27.2;0.05;0;2576500;1105499;576;105;46.1;7.13;576500;105500;"576500_105500"
5333;1312;2098;0;0;0;0.72;0;-0.15;0;0;0.16;0;26.3;0.12;0;2576500;1116499;576;116;46.2;7.13;576500;116500;"576500_116500"
5336;1780;1530;0;0.29;0;0.46;0;-0.73;1610;1059;0.08;0;20.5;0.09;0;2576500;1126499;576;126;46.29;7.13;576500;126500;"576500_126500"
5340;8107;1358;0;0.18;0;0.65;0;-0.92;2947;5649;0;0;20.8;0.08;0;2576500;1134499;576;134;46.36;7.13;576500;134500;"576500_134500"
5343;2005;1331;0;0.42;0;0.51;0;-0.65;4314;1307;0;0;19.7;0.04;0;2576500;1143499;576;143;46.44;7.13;576500;143500;"576500_143500"
5463;486;431;0.01;0.76;0;0.01;0.14;-0.11;2740;75;0;758;0.2;0;51047;2576500;1200499;576;200;46.96;7.13;576500;200500;"576500_200500"
5371;5963;1040;0.09;0.38;0;0.45;0;0.84;0;2054;0;0;8.2;0.05;0;2576500;1229499;576;229;47.22;7.13;576500;229500;"576500_229500"
5334;1556;1054;0;0.24;0;0.49;0;-0.72;1270;313;0.07;0;39.7;0.11;0;2577500;1112499;577;112;46.16;7.15;577500;112500;"577500_112500"
5494;1084;1757;0;0.04;0;0.89;0;-0.9;1633;1664;0.01;0;25.4;0.05;0;2577500;1135499;577;135;46.37;7.15;577500;135500;"577500_135500"
5344;11412;1000;0;0.56;0;0.35;0;0.27;2923;2254;0;0;18.5;0.01;0;2577500;1146499;577;146;46.47;7.15;577500;146500;"577500_146500"
5346;291;1869;0;0;0;0.54;0;0.42;359;0;0.37;0;33.5;0.09;0;2577500;1154499;577;154;46.54;7.15;577500;154500;"577500_154500"
