"site";"date";"survey";"time"
7309;2015-06-28;10073;230
7154;2015-06-12;10074;210
7279;2015-07-14;10075;220
7154;2015-06-24;10076;210
5991;2015-07-13;10077;240
7309;2015-07-09;10078;245
5837;2015-04-19;10079;210
7251;2015-06-03;10080;170
5837;2015-05-14;10081;195
7251;2015-06-22;10082;270
5837;2015-05-25;10083;160
7251;2015-07-09;10084;225
7098;2015-06-28;10085;205
7099;2015-06-21;10087;335
5424;2015-07-13;10088;210
6301;2015-07-03;10089;175
5933;2015-06-13;10092;270
6301;2015-07-15;10095;195
5933;2015-06-28;10096;240
7188;2015-05-12;10097;305
7188;2015-05-31;10105;325
7188;2015-06-18;10107;335
6711;2015-06-21;10113;195
6711;2015-07-01;10114;195
7216;2015-05-13;10115;195
7216;2015-06-04;10117;270
7216;2015-06-24;10119;190
7253;2015-06-14;10120;225
7253;2015-07-01;10121;195
7528;2015-07-05;10122;240
5460;2015-06-13;10123;165
5726;2015-04-19;10126;230
6652;2015-06-25;10127;205
6354;2015-06-24;10128;260
6300;2015-07-03;10129;220
5726;2015-05-14;10130;225
5460;2015-07-04;10131;160
7528;2015-07-17;10133;240
6354;2015-07-10;10135;255
6652;2015-07-15;10136;200
5726;2015-05-29;10137;235
5206;2015-04-21;10140;225
5384;2015-07-12;10144;210
5206;2015-05-07;10151;275
5206;2015-06-03;10158;240
5201;2015-05-08;10161;180
5183;2015-05-10;10162;250
7164;2015-05-29;10163;240
6258;2015-07-10;10164;240
5183;2015-05-29;10168;250
5201;2015-05-18;10172;167
6258;2015-07-19;10174;245
7164;2015-06-05;10175;255
7164;2015-06-24;10176;215
5201;2015-06-04;10177;178
5183;2015-06-07;10179;245
5865;2015-05-11;10225;300
5693;2015-04-19;10226;270
5864;2015-05-07;10227;240
5693;2015-05-10;10230;320
5864;2015-05-14;10231;240
5865;2015-05-28;10232;270
5865;2015-06-09;10233;300
5864;2015-05-29;10235;240
5693;2015-06-09;10236;320
5994;2015-06-29;10299;180
5296;2015-04-24;10301;270
5296;2015-05-28;10302;245
5994;2015-07-09;10303;180
5296;2015-06-19;10306;240
6972;2015-04-26;10307;375
6972;2015-05-25;10315;350
6972;2015-06-19;10318;350
6900;2015-06-01;10325;195
6900;2015-06-22;10327;180
6900;2015-06-23;10328;195
6262;2015-06-21;10330;270
6262;2015-07-03;10331;270
6676;2015-04-26;10334;240
6676;2015-05-17;10336;240
6676;2015-06-07;10337;240
7097;2015-06-18;10338;240
7097;2015-06-29;10339;240
5425;2015-06-22;10340;290
7263;2015-05-17;10341;240
7263;2015-05-29;10342;225
5425;2015-07-05;10343;240
7263;2015-06-06;10344;225
6454;2015-06-17;10349;300
6762;2015-05-24;10350;285
6454;2015-07-03;10351;245
6762;2015-06-28;10352;315
5902;2015-05-24;10353;195
5283;2015-05-31;10354;260
5283;2015-06-11;10360;260
5902;2015-06-11;10362;245
5902;2015-06-29;10365;240
5283;2015-06-24;10367;315
6362;2015-05-07;10369;270
6362;2015-05-30;10370;270
6362;2015-06-06;10371;315
7208;2015-07-11;10377;375
7210;2015-07-06;10378;325
7254;2015-07-10;10379;340
5905;2015-04-19;10383;255
5905;2015-05-05;10386;255
5905;2015-05-30;10391;255
6931;2015-04-15;10393;245
6931;2015-05-10;10397;240
6931;2015-06-01;10399;250
6705;2015-06-06;10400;180
6705;2015-06-20;10401;135
5242;2015-05-29;10417;230
5242;2015-06-07;10418;245
5242;2015-06-21;10419;190
6193;2015-05-02;10430;165
6193;2015-05-17;10433;160
6193;2015-06-04;10434;185
5860;2015-06-20;10465;255
5860;2015-06-30;10472;265
5272;2015-04-21;10476;190
5272;2015-05-10;10477;195
5272;2015-05-31;10478;195
6695;2015-04-29;10487;260
6695;2015-06-12;10488;245
6695;2015-05-13;10489;275
5652;2015-05-07;10497;255
5652;2015-05-25;10498;255
5652;2015-06-13;10499;270
6769;2015-05-10;10504;270
6769;2015-06-01;10505;270
6769;2015-06-17;10507;270
5353;2015-04-16;10520;155
5356;2015-04-21;10521;190
5356;2015-05-27;10522;240
5353;2015-05-25;10524;240
5356;2015-06-11;10525;255
5353;2015-06-10;10526;175
5360;2015-04-16;10530;220
5360;2015-05-17;10534;285
5360;2015-06-21;10536;295
5984;2015-04-23;10548;230
5863;2015-06-08;10549;300
5863;2015-06-26;10550;189
5984;2015-05-13;10551;250
5984;2015-05-28;10552;240
5913;2015-06-19;10553;215
5913;2015-07-03;10554;210
6760;2015-05-02;10619;240
6758;2015-05-10;10620;285
6760;2015-06-05;10621;250
6758;2015-05-25;10622;315
6758;2015-06-06;10623;230
6760;2015-06-14;10624;235
6804;2015-05-05;10625;210
6858;2015-04-27;10626;195
6804;2015-05-22;10627;195
6858;2015-05-13;10628;225
6858;2015-05-30;10629;225
6804;2015-06-04;10630;210
7192;2015-05-10;10635;275
7192;2015-05-30;10638;260
7192;2015-06-25;10639;260
5500;2015-05-07;10648;210
5500;2015-05-17;10649;190
5500;2015-06-02;10650;190
6701;2015-04-22;10732;260
6701;2015-05-17;10733;215
6701;2015-06-14;10734;205
5300;2015-04-16;10741;180
5300;2015-05-16;10742;185
5300;2015-06-17;10743;210
5299;2014-04-15;10744;180
5299;2014-06-08;10745;150
5299;2014-05-05;10746;190
6150;2015-04-19;10747;225
6150;2015-06-14;10748;180
6150;2015-05-15;10749;150
5345;2015-05-07;10766;130
5347;2013-07-05;10767;230
5345;2015-05-23;10768;145
5345;2015-06-06;10769;180
5347;2013-06-07;10771;180
5405;2015-04-26;10777;220
5405;2015-05-01;10778;210
5405;2015-05-10;10780;215
5380;2015-04-19;10798;210
5380;2015-05-10;10799;150
5380;2015-06-01;10800;240
5908;2015-05-28;10801;240
5136;2015-04-16;10803;162
5907;2015-06-04;10804;285
5908;2015-06-07;10805;270
5907;2015-06-18;10806;270
5136;2015-05-07;10808;179
5908;2015-06-16;10809;270
5136;2015-05-30;10811;188
5378;2015-05-10;10829;235
5378;2015-04-20;10830;235
5378;2015-05-24;10831;260
6735;2016-04-16;10832;157
7230;2016-04-15;10848;300
6399;2016-04-16;10852;180
6798;2016-04-15;10855;170
6777;2016-04-16;10857;330
6379;2016-04-21;10858;210
5408;2016-04-20;10864;115
5828;2016-04-21;10870;220
6810;2016-04-20;10871;165
5892;2016-04-19;10872;230
5929;2016-04-20;10873;145
6187;2016-04-15;10874;125
7155;2016-04-19;10875;229
5805;2016-04-20;10879;265
6148;2016-04-19;10881;326
5661;2016-04-19;10882;305
6381;2016-04-20;10884;213
6191;2016-04-19;10888;285
5134;2016-04-20;10890;190
5463;2016-04-19;10891;200
6997;2016-04-21;10892;300
6245;2016-04-20;10893;195
6808;2016-04-20;10895;240
6790;2016-04-20;10896;150
6961;2016-04-21;10900;195
5270;2016-04-20;10901;265
5832;2016-04-19;10913;240
6165;2016-04-16;10915;180
5935;2016-04-21;10917;300
5233;2016-04-19;10918;195
5261;2016-04-21;10925;135
6677;2016-04-21;10927;215
6727;2016-04-21;10929;250
6951;2016-04-16;10932;240
5289;2016-04-20;10934;210
7570;2016-04-20;10935;88
5666;2016-04-24;10938;218
5220;2016-04-20;10939;325
6463;2016-04-21;10941;305
5709;2016-04-20;10942;315
5175;2016-04-21;10945;165
5928;2016-04-20;10946;200
6780;2016-04-21;10947;270
6948;2016-04-20;10948;240
6895;2016-04-16;10949;270
6234;2016-04-20;10951;230
7572;2016-04-21;10960;205
5776;2016-04-21;10962;240
5253;2016-04-25;10965;150
6236;2016-04-24;10966;200
5197;2016-04-19;10967;240
5447;2016-04-22;10968;285
5227;2016-04-20;10970;105
6776;2016-04-27;10976;220
5480;2016-04-22;10980;195
5874;2016-04-30;11020;275
6942;2016-04-16;11043;195
6740;2016-04-15;11045;135
6740;2016-05-02;11047;195
6942;2016-04-30;11048;240
5301;2016-04-21;11049;240
7079;2016-04-22;11051;220
5927;2016-04-15;11053;225
6248;2016-04-21;11057;255
6176;2016-04-29;11058;330
6844;2016-04-29;11060;235
6399;2016-04-29;11061;155
5263;2016-04-28;11067;195
5680;2016-04-29;11071;295
6798;2016-04-30;11074;170
6456;2016-05-08;11080;250
6428;2016-05-06;11083;180
6821;2016-04-17;11086;240
7148;2016-04-29;11092;300
5304;2016-04-28;11093;255
7230;2016-05-02;11094;289
7226;2016-05-03;11095;312
6735;2016-05-06;11098;185
5929;2016-05-05;11119;135
6700;2016-04-20;11123;265
6379;2016-05-10;11126;210
6381;2016-05-05;11140;255
5439;2016-05-05;11141;170
6677;2016-05-05;11143;215
6377;2016-04-22;11145;265
6790;2016-05-06;11148;165
6951;2016-05-05;11154;210
6710;2016-05-06;11158;280
7155;2016-05-05;11162;247
6656;2016-05-05;11164;300
5627;2016-04-20;11165;105
6191;2016-05-02;11168;270
5263;2016-05-06;11170;200
6234;2016-05-10;11171;220
5875;2016-05-07;11172;175
6183;2016-04-16;11173;180
6377;2016-05-05;11176;225
6183;2016-05-08;11180;180
5627;2016-05-08;11181;120
7570;2016-05-05;11190;98
6133;2016-05-06;11193;295
6997;2016-05-09;11197;325
6187;2016-05-08;11198;165
5666;2016-05-11;11199;218
6699;2016-05-06;11201;345
6165;2016-05-05;11211;205
5876;2016-05-06;11213;255
5935;2016-05-07;11214;300
5776;2016-05-08;11215;240
6870;2016-04-16;11218;170
6863;2016-05-06;11219;180
6870;2016-05-07;11224;210
6143;2016-04-29;11226;220
6378;2016-04-30;11227;205
6777;2016-04-30;11228;390
6961;2016-05-07;11274;195
6867;2016-05-07;11281;310
6236;2016-05-07;11287;220
6881;2016-05-09;11289;390
5898;2016-05-06;11294;265
6948;2016-05-05;11298;240
6674;2016-04-16;11302;180
6674;2016-05-05;11303;190
6780;2016-05-10;11304;290
5892;2016-05-08;11325;255
7156;2016-05-17;11326;302
5828;2016-05-16;11327;195
7228;2016-05-16;11328;270
5719;2016-04-21;11329;330
7148;2016-05-11;11330;270
5304;2016-05-10;11335;255
5719;2016-05-03;11337;360
5220;2016-05-11;11339;275
6135;2016-04-16;11340;180
6135;2016-05-08;11341;180
5839;2016-04-28;11347;180
6911;2016-05-05;11348;195
6710;2016-05-16;11349;265
5646;2016-05-07;11356;210
5709;2016-05-09;11357;320
6718;2016-04-20;11359;240
5964;2016-05-07;11361;290
5976;2016-05-07;11362;240
6384;2016-04-15;11363;250
6716;2016-04-29;11364;255
6245;2016-05-16;11369;190
6374;2016-05-05;11370;150
5261;2016-05-16;11373;140
5680;2016-05-15;11374;300
5661;2016-05-15;11377;300
6148;2016-05-15;11378;315
6672;2016-04-30;11379;172
6802;2016-04-20;11383;160
6422;2016-04-30;11392;180
6844;2016-05-14;11393;205
6269;2016-04-17;11396;270
5436;2016-05-07;11397;319
5964;2016-05-16;11398;290
6718;2016-05-04;11402;240
6716;2016-05-09;11403;270
6384;2016-05-05;11405;215
5436;2016-05-15;11408;260
6374;2016-05-16;11409;150
6269;2016-05-15;11411;295
6672;2016-05-15;11412;167
6422;2016-05-07;11415;200
6191;2016-05-21;11419;310
5927;2016-05-07;11421;240
6951;2016-05-16;11424;195
6143;2016-05-17;11425;245
6808;2016-05-17;11427;205
6810;2016-05-18;11428;185
6867;2016-05-15;11429;320
6829;2016-05-16;11431;195
6176;2016-05-16;11432;360
5928;2016-05-16;11433;260
5874;2016-05-16;11436;315
5861;2016-05-20;11447;147
6165;2016-05-21;11454;190
5175;2016-05-17;11456;195
6399;2016-05-16;11460;180
5466;2016-05-06;11463;200
6802;2016-05-16;11464;169
5463;2016-05-09;11465;180
6133;2016-05-21;11467;260
5666;2016-05-21;11471;230
5466;2016-05-18;11472;195
5855;2016-04-28;11497;315
5929;2016-05-21;11498;140
5799;2016-05-21;11500;300
5436;2016-05-20;11503;225
5197;2016-05-10;11504;265
6895;2016-04-30;11509;255
6776;2016-05-17;11513;235
6775;2016-05-18;11516;230
6895;2016-05-15;11518;285
6444;2016-05-10;11528;280
7572;2016-05-06;11530;245
6183;2016-05-25;11534;225
6727;2016-05-06;11540;255
5639;2016-05-15;11544;190
6236;2016-05-23;11548;210
5233;2016-05-18;11549;190
6798;2016-05-20;11550;175
5396;2016-05-10;11562;270
6821;2016-05-17;11564;255
7228;2016-05-28;11568;300
7226;2016-05-28;11569;336
7230;2016-05-27;11570;337
6650;2016-04-21;11571;210
7155;2016-05-27;11572;241
7156;2016-05-26;11573;307
5253;2016-05-22;11580;150
6863;2016-05-22;11581;170
5439;2016-05-21;11582;230
6961;2016-05-22;11584;215
6674;2016-05-22;11585;210
6248;2016-05-16;11587;270
6169;2016-05-09;11589;300
6990;2016-05-05;11591;260
5289;2016-05-16;11593;210
6727;2016-05-22;11594;260
6990;2016-05-22;11595;225
6650;2016-05-06;11599;205
5396;2016-05-21;11601;285
7224;2016-05-11;11609;180
7201;2016-05-09;11611;285
6942;2016-05-16;11613;210
7237;2016-05-06;11614;195
6740;2016-05-17;11617;180
6832;2016-04-20;11620;360
7584;2016-05-11;11624;135
6699;2016-05-21;11629;348
6992;2016-05-16;11630;300
6428;2016-05-26;11632;225
6187;2016-05-27;11634;170
6771;2016-04-28;11636;270
6832;2016-05-04;11640;300
6169;2016-05-20;11662;270
6908;2016-05-25;11663;240
6677;2016-05-28;11666;225
6881;2016-05-25;11668;350
5876;2016-05-28;11669;310
5480;2016-05-20;11677;225
5408;2016-05-25;11681;135
5166;2016-05-18;11683;195
7148;2016-05-26;11685;300
6245;2016-05-26;11687;205
6735;2016-05-25;11689;170
5227;2016-05-22;11694;120
5327;2016-05-27;11700;435
7079;2016-05-12;11703;240
6148;2016-05-27;11705;375
6347;2016-04-19;11706;230
6710;2016-05-26;11707;275
6924;2016-04-28;11714;360
6709;2016-05-18;11717;280
6993;2016-05-04;11718;270
6810;2016-05-27;11719;200
6982;2016-05-25;11729;270
5976;2016-05-21;11731;290
6672;2016-05-26;11733;165
6379;2016-06-01;11734;210
6488;2016-05-16;11735;260
6821;2016-05-28;11736;255
6924;2016-05-24;11737;295
6347;2016-05-09;11739;225
6347;2016-05-24;11740;225
7256;2016-05-28;11744;210
7290;2016-06-01;11746;335
6234;2016-06-01;11749;235
6777;2016-05-21;11750;420
6378;2016-05-21;11756;225
7570;2016-05-26;11763;95
6176;2016-05-28;11769;320
6656;2016-05-26;11770;270
6716;2016-05-20;11771;290
6790;2016-05-26;11775;205
5270;2016-05-07;11776;270
6384;2016-05-27;11783;220
6945;2016-05-27;11784;295
7593;2016-05-25;11786;210
7594;2016-05-26;11788;270
5175;2016-05-27;11789;195
5147;2016-04-15;11792;190
5149;2016-04-22;11793;300
5149;2016-05-08;11794;435
5147;2016-05-12;11795;195
6838;2016-05-18;11797;315
5382;2016-04-30;11804;215
6838;2016-05-27;11805;280
5382;2016-05-14;11810;200
5382;2016-05-29;11811;180
6867;2016-05-27;11835;315
6718;2016-05-26;11836;240
6780;2016-05-30;11838;205
5304;2016-05-27;11839;255
6948;2016-05-29;11841;240
6997;2016-05-31;11842;285
6381;2016-05-27;11843;240
6444;2016-06-01;11844;220
6960;2016-04-30;11849;170
5248;2016-04-29;11850;325
5162;2016-04-24;11851;170
6960;2016-05-16;11852;195
5248;2016-05-21;11853;270
5162;2016-05-16;11854;190
6960;2016-05-30;11855;200
5162;2016-05-29;11856;185
7594;2016-06-03;11860;230
5928;2016-05-28;11869;230
5776;2016-06-01;11874;230
5719;2016-05-26;11877;330
5832;2016-05-03;11878;230
5874;2016-05-28;11880;345
5185;2016-04-20;11888;195
5184;2016-04-21;11890;195
5184;2016-05-12;11891;210
5185;2016-05-11;11894;140
5184;2016-05-26;11897;225
5185;2016-05-25;11898;180
5764;2016-06-06;11906;260
5639;2016-06-02;11908;185
5289;2016-06-01;11914;210
6143;2016-06-05;11918;230
7160;2016-05-22;11920;345
7160;2016-05-29;11922;285
5197;2016-05-25;11933;270
6903;2016-05-26;11934;240
6808;2016-06-03;11935;255
5898;2016-05-27;11937;285
5408;2016-06-04;11939;140
6829;2016-05-31;11943;225
5998;2016-04-19;11944;255
6832;2016-05-24;11971;300
5253;2016-06-06;11974;169
6771;2016-05-25;11977;300
5463;2016-06-01;11979;203
6248;2016-06-05;11981;255
7226;2016-06-07;11989;300
6377;2016-06-03;11991;225
5447;2016-05-08;11992;285
5649;2016-05-07;11994;235
5134;2016-05-16;11995;180
7583;2016-05-11;11996;135
5649;2016-06-03;11998;255
5134;2016-06-04;12000;170
5447;2016-05-22;12002;285
7583;2016-05-22;12003;135
7583;2016-06-06;12004;135
7582;2016-05-11;12037;240
5227;2016-06-06;12048;125
5480;2016-06-05;12049;205
5396;2016-06-06;12050;265
5233;2016-06-06;12055;200
5959;2016-06-10;12060;191
5661;2016-06-09;12062;275
5935;2016-06-10;12063;300
5261;2016-06-08;12066;155
5875;2016-05-21;12070;235
6838;2016-06-07;12072;330
5709;2016-06-06;12073;332
5964;2016-06-06;12074;330
6428;2016-06-10;12079;225
6194;2016-05-06;12092;225
6194;2016-05-22;12095;210
6194;2016-06-05;12106;230
6499;2016-05-06;12108;360
6499;2016-06-07;12109;410
6378;2016-05-27;12117;190
7572;2016-05-26;12119;240
6802;2016-06-05;12121;172
6945;2016-06-10;12124;360
7290;2016-06-09;12125;230
5832;2016-06-10;12128;280
7103;2016-06-07;12130;215
5855;2016-06-06;12133;345
5876;2016-06-11;12136;270
6982;2016-06-10;12138;275
6133;2016-06-10;12140;250
5327;2016-06-10;12141;335
5799;2016-06-07;12142;296
6422;2016-06-01;12144;202
7079;2016-06-07;12146;195
5803;2016-04-16;12148;205
7582;2016-05-21;12150;260
5301;2016-05-20;12151;240
5803;2016-05-21;12152;198
5803;2016-06-10;12153;190
7582;2016-06-06;12154;260
5301;2016-06-06;12156;200
6775;2016-06-05;12157;245
6709;2016-06-07;12158;270
6444;2016-06-14;12159;275
6908;2016-06-14;12164;200
6903;2016-06-07;12165;250
6169;2016-06-06;12167;240
6374;2016-06-04;12168;150
6860;2016-06-13;12171;235
5220;2016-06-01;12177;295
5680;2016-05-26;12178;270
7221;2016-06-12;12179;210
5927;2016-06-10;12180;235
7140;2016-06-10;12183;185
5439;2016-06-09;12185;240
7071;2016-06-10;12186;170
6844;2016-06-12;12187;250
6877;2016-05-22;12189;150
5646;2016-05-21;12190;130
6877;2016-06-03;12192;145
5646;2016-06-04;12193;195
6877;2016-06-10;12195;195
7593;2016-06-09;12209;235
6135;2016-05-25;12210;190
6456;2016-06-05;12212;240
5466;2016-06-01;12213;195
5808;2016-06-10;12215;150
5828;2016-06-12;12218;210
5270;2016-06-06;12223;265
6829;2016-06-10;12224;195
5972;2016-06-10;12225;220
5892;2016-05-28;12226;260
5650;2016-05-07;12227;270
5315;2016-04-21;12230;290
5315;2016-05-10;12232;210
5650;2016-05-16;12236;270
5315;2016-05-29;12237;250
5650;2016-06-10;12238;255
6656;2016-06-14;12244;255
6870;2016-05-28;12248;225
5166;2016-06-06;12249;225
5861;2016-06-18;12251;192
7228;2016-06-14;12253;235
6863;2016-06-14;12278;210
5263;2016-06-15;12279;165
5327;2016-06-20;12280;250
7584;2016-05-18;12284;180
7584;2016-06-05;12288;175
6911;2016-06-01;12296;180
6699;2016-06-20;12298;355
6351;2016-06-05;12305;360
6868;2016-06-08;12306;330
5248;2016-06-12;12308;255
5147;2016-06-03;12309;195
5149;2016-06-01;12312;285
7160;2016-06-19;12313;290
6434;2016-06-10;12317;255
6990;2016-06-18;12328;220
6456;2016-06-22;12330;270
6311;2016-06-22;12331;210
7152;2016-05-05;12333;170
5395;2016-06-10;12337;320
5395;2016-06-20;12341;285
7152;2016-06-18;12342;305
6650;2016-05-25;12348;200
5959;2016-06-23;12355;225
5748;2016-06-24;12359;270
6317;2016-05-11;12361;230
5960;2016-06-10;12362;190
5960;2016-06-18;12364;180
6317;2016-05-19;12365;245
6317;2016-06-15;12367;215
5976;2016-06-22;12388;300
7156;2016-06-16;12389;278
5801;2016-06-20;12392;175
5839;2016-05-20;12412;180
5861;2016-06-27;12415;161
5839;2016-06-10;12417;200
5898;2016-06-18;12446;290
6881;2016-06-24;12447;345
6127;2016-04-21;12448;190
6127;2016-05-05;12451;210
6127;2016-06-06;12455;225
6269;2016-05-28;12458;315
5166;2016-06-20;12459;195
6911;2016-06-22;12464;195
6419;2016-06-23;12465;240
5972;2016-06-24;12467;212
5944;2016-06-14;12489;230
6903;2016-06-24;12493;250
5639;2016-06-23;12497;220
5805;2016-05-22;12513;270
5805;2016-06-21;12516;345
6945;2016-06-28;12544;320
6000;2016-06-25;12545;200
5395;2016-06-27;12546;235
6775;2016-06-23;12547;275
5644;2016-06-21;12548;185
7140;2016-06-24;12549;260
5959;2016-07-01;12550;138
6776;2016-06-04;12551;235
6709;2016-07-01;12554;285
6924;2016-06-15;12558;320
7281;2016-05-08;12562;270
7281;2016-05-28;12563;275
6993;2016-05-31;12565;265
6993;2016-06-29;12566;250
7281;2016-06-12;12567;285
7201;2016-06-07;12571;330
7224;2016-06-04;12573;227
7312;2016-06-23;12574;300
7237;2016-06-05;12576;270
7103;2016-06-22;12582;210
5801;2016-06-28;12584;180
7215;2016-05-18;12588;260
7212;2016-05-27;12589;235
6205;2016-06-20;12591;150
7252;2016-05-21;12592;255
6205;2016-06-28;12593;145
7212;2016-06-13;12594;210
7215;2016-05-25;12595;230
7252;2016-06-02;12596;282
7252;2016-06-21;12598;229
7215;2016-06-05;12599;185
6499;2016-06-29;12601;375
7569;2016-06-20;12605;300
6868;2016-06-28;12607;300
6982;2016-06-28;12630;245
5416;2016-04-24;12634;125
5404;2016-04-24;12635;200
5416;2016-05-16;12639;150
5404;2016-05-15;12641;200
5404;2016-06-05;12642;205
5416;2016-05-28;12644;175
5867;2016-05-31;12646;180
5961;2016-05-08;12647;210
7213;2016-05-25;12648;165
7293;2016-06-03;12652;180
5961;2016-06-10;12653;210
7213;2016-06-14;12655;225
5867;2016-06-10;12656;211
7293;2016-06-27;12657;195
5867;2016-06-29;12658;202
5961;2016-06-24;12659;195
7213;2016-06-23;12660;190
7593;2016-06-28;12663;220
5648;2016-06-15;12665;275
5875;2016-06-06;12666;190
5648;2016-06-20;12667;309
5648;2016-07-05;12668;290
6981;2016-07-04;12670;219
6419;2016-07-04;12671;225
7221;2016-07-04;12672;180
6212;2016-06-10;12673;300
6212;2016-06-22;12675;270
6212;2016-06-29;12676;270
6860;2016-07-07;12679;270
6488;2016-06-09;12680;220
6908;2016-07-08;12681;225
5627;2016-06-08;12683;150
7256;2016-07-09;12684;200
5764;2016-06-17;12686;315
6992;2016-06-13;12689;330
6992;2016-07-06;12690;195
5764;2016-06-30;12691;275
5649;2016-06-26;12694;280
7071;2016-06-24;12697;165
5944;2016-06-29;12698;240
5644;2016-07-06;12699;190
6221;2016-06-27;12700;315
6779;2016-07-07;12702;190
6485;2016-07-04;12704;215
7174;2016-05-11;12706;210
5727;2016-04-29;12708;245
5868;2016-06-08;12710;240
6309;2016-05-06;12711;255
7569;2016-06-30;12716;300
6279;2016-04-21;12718;240
5868;2016-06-18;12719;270
7569;2016-07-03;12724;300
5727;2016-05-21;12726;260
6279;2016-05-15;12728;250
6309;2016-06-06;12730;225
7174;2016-06-22;12731;250
5868;2016-06-27;12732;270
6309;2016-06-18;12733;240
7174;2016-07-01;12734;246
6279;2016-06-18;12735;245
5727;2016-06-06;12736;280
5748;2016-07-08;12740;250
5972;2016-07-07;12741;248
5954;2016-07-06;12742;263
5808;2016-07-01;12743;195
6221;2016-07-07;12744;305
5479;2016-04-24;12746;150
6666;2016-05-15;12747;195
5479;2016-05-20;12750;119
6666;2016-06-12;12751;195
5479;2016-06-20;12755;140
6666;2016-07-03;12756;210
5944;2016-07-06;12767;242
6351;2016-06-19;12769;350
7152;2016-07-02;12770;275
6434;2016-06-26;12771;210
7258;2016-06-22;12775;260
7258;2016-07-04;12778;240
5799;2016-06-25;12781;300
5855;2016-06-24;12782;315
6868;2016-07-07;12783;340
6117;2016-06-10;12787;285
6117;2016-06-22;12793;305
6117;2016-07-05;12795;290
5955;2016-07-07;12801;355
5757;2016-07-02;12802;200
6485;2016-07-11;12803;225
6000;2016-07-07;12805;200
6311;2016-07-17;12807;202
5346;2016-06-10;12808;245
5346;2016-07-05;12811;220
5907;2016-07-04;12816;270
6261;2016-07-07;12818;150
5908;2016-07-01;12819;225
5908;2016-07-07;12820;255
5907;2016-07-10;12821;270
5465;2016-04-20;12823;210
5465;2016-05-08;12826;220
6418;2016-06-15;12832;210
5690;2016-06-26;12835;195
6418;2016-07-09;12840;210
5690;2016-07-07;12842;240
6981;2016-07-10;12852;225
5631;2016-06-29;12855;175
5631;2016-07-27;12860;200
7140;2016-07-20;12865;255
6779;2016-07-19;12866;195
5482;2016-07-08;12869;242
5619;2016-07-02;12870;240
5241;2016-06-26;12871;230
5619;2016-07-15;12872;200
5482;2016-07-15;12874;243
5241;2016-07-09;12875;252
6664;2016-05-21;12891;270
6664;2016-06-07;12896;225
6664;2016-06-23;12897;270
5203;2016-04-21;12898;300
7594;2016-06-17;12900;250
6491;2016-07-11;12903;210
5908;2016-07-19;12904;230
6491;2016-07-15;12905;240
5203;2016-05-21;12907;345
5203;2016-06-19;12910;257
5974;2016-07-11;12911;240
6857;2016-04-20;12913;195
5954;2016-07-18;12914;260
6857;2016-05-03;12916;210
5955;2016-07-16;12917;375
6857;2016-05-16;12918;225
5465;2016-06-03;12919;170
6917;2016-04-16;12925;300
7175;2016-07-06;12929;270
6917;2016-05-16;12935;315
7175;2016-07-17;12938;165
6917;2016-06-12;12943;300
5917;2016-07-07;12947;210
5917;2016-07-19;12949;240
5401;2016-04-21;12950;235
5773;2016-04-21;12951;180
6700;2016-05-16;12952;260
6261;2016-07-21;12953;145
5974;2016-07-18;12955;240
5773;2016-05-18;12956;255
5401;2016-05-07;12957;224
6700;2016-06-09;12958;260
5773;2016-06-01;12959;250
5401;2016-06-05;12960;240
7325;2016-07-11;12968;150
5757;2016-07-15;12970;180
6488;2016-07-06;12972;275
7290;2016-07-08;12975;267
5283;2016-06-12;12979;270
5283;2016-06-22;12981;245
5283;2016-06-30;12985;230
6198;2016-04-24;12987;260
6198;2016-05-07;12989;360
6198;2016-06-05;12992;290
7312;2016-07-10;12994;270
7224;2016-07-04;12995;255
7237;2016-07-03;12997;255
7201;2016-07-08;12998;300
7070;2016-07-04;12999;245
5998;2016-05-08;13000;270
7316;2016-07-02;13002;270
6805;2016-04-22;13003;225
7070;2016-07-19;13004;270
6805;2016-05-07;13005;225
5998;2016-06-07;13006;255
7316;2016-07-18;13007;345
6805;2016-05-20;13009;225
5411;2016-04-25;13067;185
5412;2016-04-18;13068;135
5412;2016-05-20;13069;150
5411;2016-05-22;13070;135
5411;2016-06-04;13071;140
5412;2016-05-28;13072;165
6463;2016-05-14;13078;280
6463;2016-06-22;13080;295
7325;2016-07-18;13100;160
6277;2016-04-30;13111;180
6277;2016-05-21;13112;270
6277;2016-06-07;13113;150
7598;2016-06-25;13116;180
7598;2016-07-09;13117;340
6771;2016-06-13;13128;300
5999;2016-05-05;13144;225
5999;2016-05-17;13145;232
5999;2016-05-26;13146;244
7106;2016-07-10;13171;180
7106;2016-07-26;13172;195
5215;2015-04-26;13281;170
5215;2015-05-08;13282;180
5215;2015-06-05;13283;180
5273;2015-05-10;13324;240
5273;2015-06-28;13325;235
5273;2015-05-31;13326;240
