"x"	"y"	"buildings"	"elevation"	"farmland"	"forest"	"glacier"	"grassland"	"lakes"	"northness"	"rivers"	"roads"	"rocks"	"shoreline"	"slope"	"structures"	"wetlands"
689500	260500	18354	504	0.35	0.24	0	0.25	0.01	-0.35	2511	4967	0	184	10.3	0.05	0
690500	260500	9417	565	0.35	0.4	0	0.21	0	0.01	1744	4388	0	0	10.9	0	0
691500	260500	8954	615	0.62	0.17	0	0.14	0	-0.23	884	2719	0	0	4.5	0	0
692500	260500	3051	576	0.29	0.59	0	0.1	0	0.17	2630	1175	0	0	10.9	0	0
693500	260500	570	557	0	0.98	0	0.01	0	0.37	1428	2482	0	60	13.6	0.01	0
694500	260500	16721	522	0.06	0.6	0	0.22	0.02	-0.06	2069	3202	0	666	11.1	0.01	0
695500	260500	224690	442	0	0.18	0	0.02	0	0.23	3011	20114	0	0	5.6	0.01	0
696500	260500	80667	478	0	0.48	0	0.02	0	0.55	688	10606	0	0	5.9	0.04	0
697500	260500	69857	499	0	0.62	0	0.04	0	0.67	3408	7877	0	0	7.7	0.03	0
698500	260500	97935	460	0.09	0.31	0	0.1	0	0.42	3299	11917	0	78	3.3	0.09	0
699500	260500	167458	455	0.11	0	0	0.03	0	0.31	1590	14228	0	130	1.1	0.09	0
700500	260500	102711	503	0.1	0.2	0	0.09	0	-0.14	1396	10833	0	0	6.9	0.01	0
701500	260500	1406	568	0.11	0.82	0	0.06	0	0.15	1415	970	0	0	5.1	0	0
702500	260500	16540	556	0.25	0.35	0	0.29	0	0.26	2838	5460	0	50	5.3	0.01	0
703500	260500	5209	569	0.68	0.11	0	0.14	0	0.52	2246	3530	0	0	4.3	0.01	0
704500	260500	8879	588	0.5	0.24	0	0.21	0	0.33	2424	3547	0	0	7.6	0.01	0
705500	260500	7523	660	0.09	0.63	0	0.22	0	-0.16	950	2305	0	0	9.9	0.02	3540
706500	260500	294	623	0.06	0.89	0	0.03	0	0.06	3244	1158	0	368	14.7	0	7445
707500	260500	65556	557	0.29	0.2	0	0.3	0	0.56	3073	8309	0	114	7.2	0.01	0
708500	260500	23417	570	0.47	0.09	0	0.27	0	0	1814	7473	0	0	6.5	0.03	0
709500	260500	7430	583	0.2	0.55	0	0.22	0	0.35	715	3144	0	0	8.8	0	0
710500	260500	138109	538	0.18	0.05	0	0.13	0	0.22	2587	12796	0	0	3.8	0.03	0
711500	260500	12811	546	0.47	0.01	0	0.43	0	0.11	834	6581	0	0	3.5	0.01	0
712500	260500	12239	589	0.16	0.34	0	0.39	0	0.26	43	3031	0	199	9.4	0	0
713500	260500	27696	569	0.19	0.03	0	0.66	0	0.65	564	5602	0	0	6.1	0	0
714500	260500	5011	531	0.18	0.17	0	0.57	0	0.69	2158	4799	0	0	5.7	0.03	0
715500	260500	7204	514	0.34	0.14	0	0.42	0	0.36	1424	5387	0	0	3.6	0	0
716500	260500	33349	509	0.22	0.24	0	0.43	0	0.18	2115	6747	0	0	2.6	0	0
717500	260500	134098	505	0.13	0.01	0	0.31	0	0.33	3255	12011	0	0	1.2	0.04	0
718500	260500	17865	521	0.12	0.12	0	0.58	0.01	-0.29	2820	3053	0	208	2.6	0.01	13841
719500	260500	32199	538	0.22	0.06	0	0.54	0	-0.06	2311	2621	0	64	2.8	0.02	0
720500	260500	53171	600	0.03	0.36	0	0.3	0	-0.07	3162	6788	0	0	9.7	0.01	0
721500	260500	8648	671	0.17	0.38	0	0.4	0	0.38	1633	1928	0	0	7.6	0.01	0
722500	260500	16011	656	0.14	0.05	0	0.7	0	-0.44	1513	4212	0	0	8.2	0.03	0
723500	260500	12779	634	0.13	0.11	0	0.66	0.01	-0.53	1713	3676	0	457	6.4	0.01	0
724500	260500	12634	623	0.27	0.28	0	0.35	0	-0.11	1117	2924	0	249	5.6	0	0
725500	260500	7682	597	0.03	0.39	0	0.53	0	-0.28	2172	2595	0	0	9.2	0.01	0
726500	260500	13561	641	0.03	0.45	0	0.42	0	-0.37	2364	1881	0	0	12.9	0.03	0
727500	260500	3345	604	0.1	0.37	0	0.43	0	-0.68	2984	2347	0	0	10.2	0.06	0
728500	260500	12581	577	0.07	0.16	0	0.69	0	-0.69	1003	3873	0	0	8.5	0.01	0
729500	260500	54207	559	0.06	0.03	0	0.7	0	-0.4	1092	7204	0	0	5.5	0	0
730500	260500	13855	558	0.28	0.08	0	0.56	0	-0.14	1598	2070	0	0	2.8	0	0
731500	260500	26050	571	0.19	0.04	0	0.6	0	-0.03	0	4797	0	0	4	0	20972
732500	260500	23771	568	0	0.21	0	0.67	0	-0.29	778	3825	0	0	5.5	0	0
733500	260500	1240	504	0.07	0.36	0	0.45	0	-0.05	3117	669	0	0	8.2	0.04	0
734500	260500	8457	506	0.38	0.15	0	0.4	0	0.29	1378	2177	0	0	2.3	0.01	0
735500	260500	14198	560	0.02	0.61	0	0.3	0	-0.09	139	2643	0	0	8.1	0	259
736500	260500	82637	566	0.1	0.14	0	0.43	0.01	-0.15	1660	8879	0	512	6.9	0.03	43
737500	260500	22715	574	0.06	0.13	0	0.63	0.05	0.05	586	3517	0	1896	7.3	0.01	14639
738500	260500	3871	587	0.3	0.1	0	0.57	0	-0.05	188	1376	0	0	3	0	0
739500	260500	18273	579	0.17	0.04	0	0.69	0	0.29	1939	3980	0	309	4.5	0.02	572
740500	260500	6540	590	0.04	0.13	0	0.77	0	0.34	2297	1323	0	0	5.5	0.05	0
741500	260500	8319	587	0.04	0.07	0	0.82	0	0.38	1713	3489	0	0	5.3	0	0
742500	260500	7274	563	0	0.3	0	0.62	0	0.36	3573	3452	0	0	10.9	0.02	0
743500	260500	5496	546	0.06	0.59	0	0.26	0	-0.11	3522	473	0	0	12	0.04	0
744500	260500	15603	563	0.11	0.22	0	0.53	0	-0.23	2566	2582	0	0	8.4	0.05	0
745500	260500	3621	591	0.25	0.1	0	0.6	0	0	559	664	0	0	4.6	0.01	4820
746500	260500	14333	585	0.18	0.04	0	0.72	0	0.22	513	2772	0	0	3.9	0.02	1203
747500	260500	14931	565	0.06	0.11	0	0.75	0	0.24	915	3582	0	0	3.7	0	0
748500	260500	10262	529	0.04	0.37	0	0.45	0	0.14	3362	2126	0	0	9.7	0.02	0
749500	260500	10267	514	0.05	0.22	0	0.59	0	0.36	1053	1946	0	0	6.2	0	0
750500	260500	21445	497	0.03	0.09	0	0.7	0	0.29	2071	6568	0	0	5.7	0.02	0
751500	260500	14219	464	0.05	0.24	0	0.52	0	0.34	3061	9443	0	0	7.4	0	0
752500	260500	114678	436	0.03	0.03	0	0.25	0	0.66	3635	14385	0	0	4.4	0.05	345
753500	260500	203221	425	0.02	0	0	0.07	0	0.74	839	19181	0	117	2.8	0.03	0
754500	260500	254957	410	0	0	0	0.02	0.14	0.75	3203	20291	0	1142	2.5	0.05	0
755500	260500	124901	417	0.02	0.01	0	0.01	0.25	0.64	1238	16662	0	1296	3.9	0.11	0
756500	260500	107991	430	0.01	0	0	0.24	0.12	0.77	1586	11937	0	1096	6.2	0.02	0
757500	260500	62550	455	0	0.02	0	0.38	0	0.91	1829	12902	0	1317	8.6	0.18	0
758500	260500	63003	451	0.06	0.25	0	0.29	0	0.55	1159	12406	0	0	9.6	0.02	0
759500	260500	27240	439	0.17	0.02	0	0.42	0	0.38	1065	8881	0	0	8.4	0.08	4835
760500	260500	20819	445	0	0.05	0	0.56	0	0.39	1423	6097	0	128	11.4	0.04	14018
761500	260500	103119	401	0.08	0.03	0	0.24	0	0.03	1930	7193	0	925	1.9	0.03	14399
566500	259500	5279	430	0.31	0.17	0	0.31	0	0.61	0	3635	0	0	6.1	0.03	0
567500	259500	11400	424	0.34	0.22	0	0.38	0	0.6	539	4469	0	0	6.6	0.01	0
568500	259500	18626	418	0.07	0.54	0	0.22	0	0.27	2829	4959	0	100	10.7	0.05	0
569500	259500	17999	414	0.36	0.1	0	0.33	0	-0.14	501	4327	0	0	6.4	0.04	0
570500	259500	953	439	0.91	0	0	0.08	0	0.41	0	2611	0	0	3.2	0	0
571500	259500	43231	428	0.5	0.01	0	0.26	0	0.21	0	4561	0	69	2.8	0.01	0
572500	259500	0	441	0.32	0.59	0	0.07	0	0.1	0	1006	0	0	4.3	0	0
573500	259500	935	427	0.5	0.23	0	0.23	0	0.28	1088	2785	0	85	6.1	0	0
574500	259500	32219	423	0.42	0.04	0	0.33	0	-0.19	1672	4614	0	0	3.3	0.01	4300
575500	259500	1552	430	0.37	0.48	0	0.11	0	-0.22	1656	1054	0	523	2.4	0.01	3880
576500	259500	1252	448	0.9	0	0	0.08	0	0.22	0	3534	0	0	2.6	0.01	0
577500	259500	12050	438	0.5	0.02	0	0.35	0	0.11	1399	3337	0	0	4.4	0.04	0
578500	259500	20738	452	0.39	0.46	0	0.05	0	-0.23	0	2752	0	177	3.3	0	0
579500	259500	1031	469	0.09	0.72	0	0.07	0	0.01	183	1380	0	328	2.6	0.01	0
580500	259500	0	470	0	0.99	0	0	0	0.11	2087	1096	0	0	2	0	0
599500	259500	4233	398	0.4	0.42	0	0.09	0	-0.26	1107	994	0	0	4.3	0.01	0
600500	259500	8092	372	0.73	0	0	0.19	0	0.01	2305	3571	0	0	2.7	0.03	0
601500	259500	45827	366	0.42	0.01	0	0.22	0	0.55	1635	4956	0	301	3.4	0.08	0
604500	259500	79139	433	0.01	0.34	0	0.19	0	0.21	1022	7511	0	0	15.2	0.03	0
605500	259500	55815	427	0.11	0.55	0	0.13	0	0.67	0	6585	0	0	11.5	0.02	0
606500	259500	75995	352	0.27	0.12	0	0.28	0	0.28	559	11076	0	0	5.4	0.03	0
607500	259500	56320	329	0.66	0	0	0.09	0	0.18	1521	7799	0	0	2.3	0.02	0
608500	259500	88742	330	0.41	0.01	0	0.07	0	0.35	1915	13108	0	0	3.5	0.01	0
609500	259500	8707	337	0.72	0.06	0	0.18	0	-0.07	481	4293	0	89	4.9	0.01	0
610500	259500	6096	327	0.56	0.24	0	0.14	0	0.43	957	4517	0	0	5	0.01	0
611500	259500	167513	307	0.37	0.04	0	0.01	0	0.32	291	15147	0	0	0.4	0.05	0
612500	259500	182887	296	0.15	0.09	0	0.01	0	0.08	1389	16208	0	0	2.2	0.08	0
613500	259500	151999	340	0.02	0.01	0	0.07	0	0.16	1109	17424	0	0	6.8	0.05	0
614500	259500	31023	456	0.12	0.47	0	0.17	0	0.4	584	4774	0	12	14.6	0.02	0
615500	259500	4676	553	0.1	0.71	0	0.16	0	0.6	273	2043	0	0	16.9	0.01	0
616500	259500	4425	647	0.18	0.49	0	0.27	0	0.67	0	3226	0	0	10.3	0.02	0
617500	259500	63	582	0.03	0.86	0	0.1	0	0.29	2228	1122	0	0	17.7	0.01	0
618500	259500	80	540	0.13	0.85	0	0.01	0	0.43	679	0	0	0	10.3	0	0
619500	259500	974	510	0.02	0.97	0	0	0	0.19	0	753	0	0	11.7	0.01	0
620500	259500	1594	436	0.01	0.86	0	0.09	0	0.27	272	2772	0	0	15	0.02	0
621500	259500	112828	349	0.02	0.27	0	0.09	0	0.55	1221	13919	0	119	7.7	0.07	0
622500	259500	216983	335	0	0.12	0	0.01	0	0.19	2001	18073	0	0	8.3	0.03	0
623500	259500	57558	440	0	0.49	0	0.15	0	-0.43	401	6419	0	0	16.8	0.04	0
624500	259500	1247	485	0	0.88	0	0.1	0	-0.12	0	2129	0	0	16.6	0.01	0
625500	259500	1522	516	0	0.88	0	0.1	0	0.01	272	5646	0	0	14.9	0	0
626500	259500	1930	571	0.1	0.85	0	0.04	0	0.01	597	1389	0	0	14	0	0
627500	259500	574	583	0	0.88	0	0.08	0	-0.16	130	679	0	0	15.5	0.01	0
628500	259500	3234	584	0.09	0.4	0	0.48	0	0.4	382	3825	0	0	13.9	0	0
629500	259500	1733	595	0.01	0.64	0	0.29	0	0.7	865	1596	0	0	15.9	0.04	0
630500	259500	11403	534	0.1	0.13	0	0.71	0	-0.15	802	5516	0	0	11	0.01	0
631500	259500	36477	562	0.01	0.36	0	0.39	0	-0.06	758	6010	0	0	15.3	0.04	0
632500	259500	6293	624	0.09	0.57	0	0.3	0	-0.48	0	1705	0	0	13.8	0	0
633500	259500	6988	507	0.31	0.02	0	0.59	0	-0.26	1985	6194	0	123	9.8	0.05	0
634500	259500	26368	562	0.19	0.31	0	0.4	0	0.25	648	6017	0	0	12.9	0.02	0
635500	259500	6929	540	0.16	0.22	0	0.56	0	0.02	835	3456	0	0	11.2	0.03	0
636500	259500	89	618	0	0.74	0	0.21	0	0.55	37	547	0	0	13.9	0.04	0
637500	259500	969	629	0.03	0.86	0	0.09	0	0.21	985	1488	0	0	12.8	0.01	0
638500	259500	1969	664	0.16	0.71	0	0.1	0	-0.2	400	1022	0	0	11.4	0.01	0
639500	259500	3559	524	0.21	0.46	0	0.24	0	-0.23	1922	2086	0	50	18.5	0.04	0
640500	259500	45986	454	0.2	0.05	0	0.4	0	-0.69	1056	8862	0	0	9.1	0.02	0
641500	259500	27070	408	0.51	0.05	0	0.27	0	0.12	2111	6408	0	0	8.1	0.02	0
642500	259500	574	465	0.14	0.76	0	0.07	0	0.28	983	2445	0	31	15.7	0.01	0
643500	259500	6365	513	0.21	0.56	0	0.15	0	-0.18	601	1940	0	0	13.7	0.01	0
644500	259500	7797	519	0.62	0.15	0	0.18	0	-0.47	902	2426	0	110	7	0	0
645500	259500	25839	439	0.3	0.37	0	0.17	0	0.25	1918	5740	0	0	14	0.03	0
646500	259500	35292	455	0.32	0.12	0	0.22	0	-0.22	1681	6649	0	0	10.3	0.03	0
647500	259500	7029	456	0.41	0.3	0	0.19	0	0.33	912	2636	0	0	8.1	0	0
648500	259500	6388	449	0.69	0	0	0.23	0	0.22	781	4825	0	0	6.8	0.02	0
649500	259500	16521	459	0.36	0.16	0	0.27	0	0.14	1324	8146	0	0	9.8	0.01	0
650500	259500	12417	513	0.15	0.65	0	0.13	0	0.41	1175	2483	0	0	11.6	0.01	0
651500	259500	3560	541	0.34	0.4	0	0.19	0	0.1	1300	1953	0	0	10.6	0	0
652500	259500	13188	568	0.49	0.27	0	0.14	0	-0.12	1149	3001	0	0	5	0.01	0
653500	259500	5871	537	0.35	0.53	0	0.07	0	0.11	1104	2682	0	0	5.3	0	0
654500	259500	27941	508	0.49	0.15	0	0.16	0	0.08	715	5614	0	0	4.4	0.04	0
655500	259500	28690	461	0.19	0.4	0	0.21	0	-0.35	964	6657	0	0	8.7	0.01	0
656500	259500	69434	380	0.06	0.23	0	0.13	0	-0.26	2118	11812	0	0	7.6	0.06	0
657500	259500	180335	356	0.01	0.09	0	0.1	0	-0.06	1981	17070	0	0	6.7	0.02	0
658500	259500	149927	346	0.01	0.03	0	0.05	0	0.28	1782	19356	0	0	3.5	0.16	0
659500	259500	88929	338	0.04	0.14	0	0.11	0	0.12	3230	9665	0	129	3.8	0.13	5181
660500	259500	109958	366	0.02	0.26	0	0.06	0	0.24	2488	12040	0	0	8.7	0.08	0
661500	259500	6892	482	0	0.95	0	0.02	0	0.35	72	567	0	0	13.4	0	0
662500	259500	29860	421	0.06	0.57	0	0.14	0	0.6	2198	3610	0	0	14.2	0	0
663500	259500	60327	391	0.17	0.4	0	0.03	0	0.36	2514	7249	0	0	10.4	0.02	0
664500	259500	131588	397	0	0.42	0	0.04	0	0.09	1938	14496	0	0	12	0.02	0
665500	259500	175558	401	0.1	0.12	0	0.04	0	-0.25	2512	13315	0	66	10.3	0.07	0
666500	259500	93411	456	0.03	0.21	0	0.12	0	-0.25	1524	12198	0	0	15.7	0.03	0
667500	259500	15815	534	0.18	0.33	0	0.32	0	0.43	874	4469	0	0	13.7	0.06	0
668500	259500	372	636	0.05	0.56	0	0.32	0	0.57	525	100	0	0	19.7	0.07	0
669500	259500	941	699	0.04	0.76	0	0.17	0	0.15	336	600	0	0	21.6	0.03	0
670500	259500	2483	735	0	0.77	0	0.23	0	0.21	364	255	0	0	19.3	0	0
671500	259500	2695	735	0	0.65	0	0.26	0	0.13	937	480	0	0	21.2	0.07	0
672500	259500	2418	734	0.05	0.74	0	0.1	0	0.1	574	2051	0	0	21.5	0.09	0
673500	259500	0	711	0	0.87	0	0.12	0	0.19	0	1355	0	0	18.5	0.01	0
674500	259500	815	656	0.01	0.78	0	0.18	0	0.2	317	2022	0	0	14.5	0	0
675500	259500	31053	550	0.16	0.18	0	0.37	0	0.32	1110	7024	0	274	13.2	0.03	0
676500	259500	164822	462	0.07	0.03	0	0.05	0	0.29	2743	17714	0	294	6.1	0.05	0
677500	259500	112301	420	0.32	0	0	0.07	0	0.37	2323	13257	0	0	1.7	0.02	11147
678500	259500	70093	417	0.51	0	0	0.08	0	0.35	1676	11638	0	0	1.3	0.02	0
679500	259500	145747	426	0.15	0.02	0	0.08	0	-0.05	509	13656	0	0	2.2	0	997
680500	259500	96819	427	0.38	0.04	0	0.13	0	0.12	1278	9346	0	65	2.9	0.02	5767
681500	259500	50830	424	0.47	0	0	0.16	0	0	2314	10189	0	84	2.5	0.04	14160
682500	259500	6772	427	0.12	0	0	0.44	0	-0.2	324	7956	0	507	1	0.01	1305
683500	259500	5446	425	0.27	0.08	0	0.13	0.03	-0.21	3497	11698	0.02	634	2.3	0.03	144914
684500	259500	70194	473	0.34	0.06	0	0.19	0	-0.44	2279	10080	0	0	5.7	0	0
685500	259500	5585	527	0.47	0.42	0	0.02	0	-0.37	1721	3089	0	0	4.7	0.01	4145
686500	259500	11923	529	0.4	0.28	0	0.18	0	0.16	1660	6590	0	184	5.2	0.01	3381
687500	259500	6851	556	0.11	0.75	0	0.06	0	0.23	2246	1778	0	0	8.5	0.01	0
688500	259500	3476	527	0.25	0.66	0	0.09	0	0.43	3475	1517	0	0	9.5	0	424
689500	259500	1414	527	0.17	0.7	0	0.08	0	0.42	2189	1113	0	0	9.7	0	473
690500	259500	3918	550	0.22	0.47	0	0.27	0	0.25	2878	2903	0	154	10.1	0.01	6596
691500	259500	8489	592	0.55	0.22	0	0.19	0	0.02	2070	3281	0	0	5.8	0.02	0
692500	259500	13608	597	0.64	0.14	0	0.17	0	0.13	1467	3367	0	111	4.4	0	0
693500	259500	14832	611	0.17	0.68	0	0.05	0	0.08	1657	1237	0	0	7.1	0	0
694500	259500	49766	527	0.1	0.61	0	0.04	0	0.15	3516	4644	0	0	12.4	0.02	0
695500	259500	72128	450	0.07	0.3	0	0.08	0	0.12	3853	13165	0	0	5	0.1	0
696500	259500	690	504	0	0.98	0	0	0	-0.01	3562	3223	0	0	8	0	0
697500	259500	1301	559	0	0.91	0	0	0	-0.45	3501	3387	0	53	5.3	0.06	0
698500	259500	4658	532	0.06	0.69	0	0.23	0	0.21	2648	5003	0	0	6.7	0	0
699500	259500	69527	494	0.2	0.27	0	0.22	0	0.73	2292	8687	0	81	4.8	0.04	413
700500	259500	127143	490	0.09	0.03	0	0.25	0	0.19	3793	13479	0	239	5.3	0.04	988
701500	259500	452	544	0.2	0.59	0	0.15	0	-0.27	2387	3195	0	0	10.1	0.03	0
702500	259500	9429	613	0.15	0.61	0	0.18	0	-0.21	498	2997	0	79	12	0	0
703500	259500	8489	605	0.15	0.53	0	0.2	0	0.13	1994	2983	0	329	12	0	11305
704500	259500	19693	621	0.15	0.34	0	0.28	0	0.37	2553	5114	0	0	10.9	0.04	8661
705500	259500	126	657	0.35	0.48	0	0.14	0	0.32	230	1581	0	0	10.2	0	0
706500	259500	8493	623	0.48	0.16	0	0.3	0	0.17	2587	4778	0	0	8.9	0.01	0
707500	259500	8951	626	0.3	0.28	0	0.31	0.02	0.28	2111	2522	0	243	6.6	0.02	4240
708500	259500	3099	591	0.26	0.56	0	0.15	0	0.38	2458	2785	0	41	7.9	0	0
709500	259500	31089	576	0.37	0.07	0	0.39	0	0.16	2210	6648	0	0	6.3	0.02	0
710500	259500	57803	554	0.28	0.04	0	0.4	0	0.64	2458	8868	0	447	4.6	0.04	0
711500	259500	75600	555	0.2	0	0	0.36	0.01	-0.08	2005	9925	0	153	3.1	0.01	0
712500	259500	8559	599	0.11	0.44	0	0.39	0	-0.15	1700	1765	0	56	9.2	0	0
713500	259500	20242	652	0.12	0.27	0	0.5	0	0.54	1784	3355	0	0	8.3	0.01	0
714500	259500	7432	612	0.1	0.33	0	0.5	0	0.52	1003	3857	0	0	7.9	0.01	0
715500	259500	12888	559	0.08	0.14	0	0.66	0	0.77	2214	3822	0	0	5.3	0.02	0
716500	259500	51510	530	0.45	0.03	0	0.27	0	0.56	0	10019	0	0	3.5	0.01	0
717500	259500	116426	514	0.13	0.01	0	0.15	0	0.56	1383	15339	0	306	1.4	0.02	0
718500	259500	15523	519	0.18	0.13	0	0.56	0	0.28	889	3886	0	0	1.8	0	0
719500	259500	30209	536	0.09	0.16	0	0.61	0	-0.06	1942	3866	0	140	2.7	0.01	19249
720500	259500	107692	591	0.08	0.11	0	0.22	0	-0.18	598	11125	0	0	7.8	0.05	0
721500	259500	115478	652	0.07	0.04	0	0.37	0	-0.59	535	9733	0	7	8.5	0.01	0
722500	259500	64081	615	0.05	0.18	0	0.5	0	-0.05	3987	6524	0	0	6.3	0	0
723500	259500	4807	655	0.02	0.66	0	0.29	0	0.21	2167	566	0	0	10.3	0	0
724500	259500	16301	609	0.05	0.27	0	0.6	0	-0.37	346	1439	0	0	9.4	0.02	0
725500	259500	102737	542	0.06	0.01	0	0.44	0	-0.66	2696	8580	0	0	4.3	0.02	0
726500	259500	131558	539	0.13	0	0	0.36	0	-0.6	559	8831	0	0	4.1	0.01	0
727500	259500	11411	536	0.06	0.07	0	0.7	0	-0.32	2215	1609	0	0	2.5	0.02	2834
728500	259500	34143	541	0.07	0.06	0	0.73	0	0.15	2176	4276	0	0	3.2	0	5227
729500	259500	30955	558	0.15	0.06	0	0.6	0	0.26	141	6002	0	0	3.7	0.01	0
730500	259500	7079	570	0.05	0.49	0	0.4	0	0.24	0	2469	0	0	3.8	0	0
731500	259500	56056	576	0.15	0.15	0	0.42	0	-0.15	236	5535	0	0	6.3	0.03	0
732500	259500	5135	506	0.04	0.3	0	0.3	0	-0.19	3481	543	0	320	7.9	0.24	0
733500	259500	13314	486	0.28	0.04	0	0.47	0	0.27	2542	2989	0	0	3.1	0.07	0
734500	259500	13337	510	0.28	0.38	0	0.22	0	0.3	1903	2769	0	0	5.2	0.01	0
735500	259500	15862	539	0.05	0.36	0	0.49	0	0.25	3845	3289	0	0	9.2	0.02	3568
736500	259500	15033	571	0.08	0.09	0	0.71	0	0.3	1172	2635	0	356	5	0.02	0
737500	259500	12627	582	0.05	0.09	0	0.66	0	0.25	2699	3442	0	175	3.9	0.16	0
738500	259500	26627	602	0.13	0.03	0	0.76	0	0.6	864	4029	0	0	3.2	0.01	0
739500	259500	89448	612	0.02	0.02	0	0.51	0	0.7	3762	9981	0	0	4.7	0.04	0
740500	259500	11154	650	0	0.38	0	0.54	0	0.74	3127	2408	0	0	8.3	0.02	0
741500	259500	9071	661	0.01	0.19	0	0.71	0	0.66	2050	1732	0	0	8.3	0.03	0
742500	259500	23699	631	0.02	0.2	0	0.67	0	0.62	3460	2432	0	0	8.5	0.05	0
743500	259500	41635	606	0.02	0.04	0	0.73	0	0.54	1936	3939	0	0	6.9	0.05	0
744500	259500	7361	571	0	0.39	0	0.52	0	0.17	3039	651	0	0	11.6	0.01	0
745500	259500	15105	572	0.05	0.11	0	0.65	0	0.02	2363	1969	0	0	7.5	0.06	0
746500	259500	52664	592	0.12	0.01	0	0.61	0	-0.02	525	3472	0	0	3.6	0.02	0
747500	259500	27665	589	0.19	0.07	0	0.43	0	0.18	1224	4546	0	0	5.6	0.01	0
748500	259500	15869	554	0.03	0.45	0	0.42	0	0.31	3085	1547	0	0	12.3	0.01	0
749500	259500	99939	554	0.02	0.01	0	0.44	0	0.53	1170	11234	0	97	4.5	0.03	0
750500	259500	16136	527	0.14	0.07	0	0.61	0	0.48	2135	6777	0	0	6	0.04	0
751500	259500	32595	489	0.01	0.45	0	0.25	0	0.4	2902	9590	0	175	11.2	0.02	0
752500	259500	49236	486	0.19	0.1	0	0.36	0	0.62	1443	9249	0	0	8	0.02	0
753500	259500	66441	488	0.12	0.17	0	0.36	0	0.72	541	11242	0	0	6.4	0.02	0
754500	259500	114934	486	0.02	0.03	0	0.33	0	0.83	4370	15270	0	0	8.9	0.02	0
755500	259500	45234	531	0.02	0.21	0	0.46	0	0.85	4352	9811	0	325	11.7	0.1	0
756500	259500	27881	596	0	0.33	0	0.47	0	0.89	2688	5834	0	0	13.3	0.04	0
757500	259500	30718	646	0	0.21	0	0.58	0	0.86	1900	5634	0	155	13.3	0.04	0
758500	259500	20393	593	0	0.44	0	0.35	0	0.34	1938	3714	0	0	17.6	0.02	0
759500	259500	36464	477	0	0.13	0	0.61	0	0.32	2723	5316	0	0	11.4	0.05	0
760500	259500	137952	427	0.01	0.02	0	0.39	0	0.28	4363	12522	0	0	5.8	0.02	0
761500	259500	120214	418	0	0.02	0	0.36	0	0.48	2465	14331	0	97	5.7	0.03	0
763500	259500	32749	399	0.34	0.16	0	0.03	0.07	0	1890	2847	0.01	3506	1	0.02	0
566500	258500	0	472	0.02	0.92	0	0	0	0.38	0	34	0	0	9	0	0
567500	258500	94	499	0.2	0.58	0	0.14	0	0.5	0	2104	0	0	6.4	0.03	0
568500	258500	8600	476	0.03	0.88	0	0.04	0	0.17	0	2633	0	0	12.1	0	0
569500	258500	28181	406	0.2	0.28	0	0.28	0	0.14	3145	3689	0	0	7.3	0.01	0
570500	258500	1089	441	0.38	0.33	0	0.19	0	-0.33	0	814	0	0	5.9	0.01	0
571500	258500	273	453	0.32	0.58	0	0.08	0	0.36	0	1330	0	0	4.6	0.01	0
572500	258500	0	447	0.57	0.43	0	0	0	0.5	0	604	0	0	3.2	0	0
573500	258500	4604	448	0.76	0.05	0	0.15	0	0.16	0	1893	0	0	4.2	0.01	0
574500	258500	39508	433	0.26	0.2	0	0.33	0	0.28	2043	5365	0	0	4.2	0.03	0
575500	258500	3912	436	0.46	0.08	0	0.39	0.02	0.18	1314	1945	0	970	3.8	0	48778
576500	258500	421	464	0.75	0.11	0	0.14	0	0.04	0	1622	0	0	3.8	0	0
577500	258500	8509	453	0.81	0	0	0.14	0	0.42	330	2205	0	0	2.8	0.01	0
578500	258500	78575	443	0.15	0.01	0	0.4	0	-0.04	1882	8522	0	0	3.5	0.01	820
579500	258500	8131	452	0.31	0.4	0	0.18	0.03	-0.38	1545	1909	0	1649	3.5	0.01	20689
580500	258500	150	469	0	0.99	0	0	0	-0.12	1237	1783	0	0	3.1	0	0
600500	258500	11423	382	0.73	0.01	0	0.17	0	0.66	1975	2405	0	0	2.6	0.03	0
601500	258500	58244	443	0.15	0.47	0	0.08	0	0.49	0	6326	0	0	10.9	0.01	0
602500	258500	201	541	0.23	0.71	0	0.05	0	-0.23	0	699	0	0	9	0.01	0
603500	258500	26571	525	0.55	0.15	0	0.14	0	-0.08	216	4561	0	0	5.5	0	0
604500	258500	20419	478	0.5	0.26	0	0.18	0	0.36	1467	4747	0	0	11.4	0	0
605500	258500	107590	475	0.14	0.16	0	0.25	0	0.12	1962	11016	0	0	7.2	0.02	0
606500	258500	36447	469	0.17	0.31	0	0.24	0	0.22	0	4818	0	115	9.4	0.02	0
607500	258500	41914	418	0.08	0.69	0	0.07	0	0.55	1336	7210	0	0	12.5	0	0
608500	258500	57596	363	0.13	0.16	0	0.39	0	0.66	1146	13094	0	0	6.6	0.02	0
609500	258500	5480	345	0.55	0.15	0	0.23	0	0.42	41	3602	0	0	5.1	0.01	0
610500	258500	14888	329	0.59	0.05	0	0.22	0	0.11	2	6139	0	0	4.1	0.04	0
611500	258500	141620	311	0.46	0.01	0	0.01	0	0.31	0	11986	0	0	0.5	0	0
612500	258500	179128	298	0.04	0.02	0	0.03	0	0.14	1593	13303	0	489	2.5	0.05	0
