"site";"buildings";"elevation";"farmland";"forest";"glacier";"grassland";"lakes";"northness";"rivers";"roads";"rocks";"shoreline";"slope";"structures";"wetlands";"x_lv95";"y_lv95";"kmx_lv03";"kmy_lv03";"Latitude";"Longitude";"id";"ID";"ent1.1";"ent1.2";"ent2";"x";"y";"optional"
"112";5480;2075;459;0.45;0.31;0;0.07;0.04;0.67;1604;1845;0;453;6.5;0;32541;2548500;1183499;548;183;46.8;6.76;"548500_183500";112;3.140874128104;62.6764976518825;1514.02482354384;548500;183500;TRUE
"113";5240;7487;1175;0;0.23;0;0.72;0;-0.74;0;2124;0;0;9.1;0.03;0;2548500;1214499;548;214;47.08;6.76;"548500_214500";113;1.39148681254062;20.9193513509999;45.4964939554521;548500;214500;TRUE
"114";5219;5400;690;0.49;0.09;0;0.25;0.1;-0.14;1267;2130;0;1042;5.3;0.01;13882;2549500;1152499;549;152;46.52;6.78;"549500_152500";114;1.88403580061004;41.7213983114393;57.4457959279034;549500;152500;TRUE
"115";5223;4371;647;0.12;0.58;0;0.22;0;-0.23;3643;2467;0;0;20;0.01;0;2549500;1168499;549;168;46.67;6.78;"549500_168500";115;2.38996829141452;29.227973775747;192.070751887343;549500;168500;TRUE
"116";5233;9305;670;0.41;0.17;0;0.27;0;-0.66;0;3514;0;0;9.3;0.05;0;2549500;1196499;549;196;46.92;6.78;"549500_196500";116;2.4281706910359;43.449048843366;171.61401415598;549500;196500;TRUE
"117";5249;1708;1916;0;0;0;0.91;0;0.6;0;0;0.08;415;20.4;0.01;0;2550500;1132499;550;132;46.34;6.8;"550500_132500";117;2.522946082332;47.8995996820645;299.236029562035;550500;132500;TRUE
"118";5255;10563;689;0.42;0.4;0;0.1;0;0.11;1671;2551;0;0;5.9;0;0;2550500;1155499;550;155;46.55;6.79;"550500_155500";118;2.00166406558569;21.8322185616954;57.5333528241867;550500;155500;TRUE
"119";5258;5593;683;0.44;0.23;0;0.21;0;0.24;1414;1435;0;0;12.6;0.03;0;2550500;1164499;550;164;46.63;6.79;"550500_164500";119;1.36916025691209;22.0119031943016;47.7192924402409;550500;164500;TRUE
"120";5268;7105;581;0.27;0.39;0;0.29;0;-0.55;59;2745;0;0;7.4;0;0;2550500;1196499;550;196;46.92;6.79;"550500_196500";120;2.91996960154877;47.4429421115613;316.750537397164;550500;196500;TRUE
"121";5444;827;1988;0;0;0;0.91;0.02;0.31;1157;0;0.04;925;18.9;0.01;11564;2551500;1116499;551;116;46.2;6.81;"551500_116500";121;2.057085821175;26.9305294697979;115.457729326339;551500;116500;TRUE
"122";5252;8816;614;0.01;0.2;0;0.18;0;-0.88;691;11864;0;0;18.4;0.05;0;2551500;1147499;551;147;46.48;6.81;"551500_147500";122;3.2318202527917;62.5594659252159;1861.42368377097;551500;147500;TRUE
"123";5273;11506;1168;0;0.38;0;0.53;0;-0.55;0;1305;0;0;10.2;0.05;0;2551500;1216499;551;216;47.1;6.8;"551500_216500";123;2.63810848308628;26.623359670677;612.76934100424;551500;216500;TRUE
"124";5265;1569;616;0.53;0.26;0;0.18;0;0.3;2739;549;0;0;8.2;0.01;0;2552500;1180499;552;180;46.77;6.82;"552500_180500";124;1.92646707810329;38.2790867971815;95.2195483365868;552500;180500;TRUE
"125";5446;16465;614;0.46;0.1;0;0.31;0;0.54;1020;4329;0;0;7.3;0.04;0;2552500;1183499;552;183;46.8;6.82;"552500_183500";125;1.78423172923979;51.4818096959917;90.3982312122464;552500;183500;TRUE
"126";5242;1913;1516;0;0.61;0;0.22;0;0.03;1844;3209;0.01;0;25.3;0.1;0;2553500;1111499;553;111;46.15;6.84;"553500_111500";126;1.91512067603306;17.3256018988202;107.30417752593;553500;111500;TRUE
"127";5483;7182;1550;0;0.37;0;0.34;0.08;0.03;523;1258;0.04;1431;31.5;0.16;0;2553500;1132499;553;132;46.34;6.83;"553500_132500";127;2.35583194493237;54.205799874102;144.644633099313;553500;132500;TRUE
"128";5259;20913;694;0.76;0;0;0.12;0;-0.19;963;3419;0;0;3.5;0.02;0;2553500;1164499;553;164;46.63;6.83;"553500_164500";128;1.35166506885203;20.661085477557;11.7370473981015;553500;164500;TRUE
"129";5246;37531;1431;0;0.53;0;0.15;0;-0.15;3205;6273;0;205;19.7;0.09;8971;2554500;1121499;554;121;46.24;6.85;"554500_121500";129;2.09276133430947;22.0340491235941;204.97249013122;554500;121500;TRUE
"130";5261;10435;561;0.67;0.01;0;0.22;0;0.65;274;6081;0;0;7.8;0.02;0;2554500;1171499;554;171;46.69;6.84;"554500_171500";130;2.13201422600615;27.7750683151486;83.8245558979962;554500;171500;TRUE
"131";5262;2082;604;0.27;0.44;0;0.23;0;-0.16;841;3202;0;96;10.5;0.02;0;2554500;1174499;554;174;46.72;6.84;"554500_174500";131;2.33917551351347;30.7485536394735;238.698342569843;554500;174500;TRUE
"132";5482;0;2075;0;0;0;0.72;0;-0.38;3114;0;0.27;0;21.7;0;1042;2555500;1109499;555;109;46.14;6.86;"555500_109500";132;1.09314362516103;12.4515778315826;184.247465206531;555500;109500;TRUE
"133";5250;8952;908;0;0.78;0;0.15;0;-0.04;2341;2732;0;0;28;0.02;0;2555500;1131499;555;131;46.33;6.86;"555500_131500";133;1.99399431607864;40.2158938997296;77.9530999780936;555500;131500;TRUE
"134";5445;9324;771;0.46;0.25;0;0.2;0;0.35;2342;5442;0;0;8.4;0.01;10742;2555500;1168499;555;168;46.67;6.86;"555500_168500";134;1.52109311121662;23.7887387879179;36.4418551671524;555500;168500;TRUE
"135";5266;46217;449;0.24;0.12;0;0.06;0.06;0.47;177;6667;0;1875;3.4;0.03;219165;2555500;1189499;555;189;46.86;6.86;"555500_189500";135;2.79180737861439;62.863622480295;1545.69852358269;555500;189500;TRUE
"136";5450;2860;710;0;0.52;0;0.27;0.18;-0.37;173;1354;0;1345;20.2;0.03;0;2555500;1224499;555;224;47.17;6.85;"555500_224500";136;0.789336460725753;12.7398234252736;60.8868402137979;555500;224500;TRUE
"137";5253;88226;399;0.03;0;0;0.09;0.23;-0.53;568;12826;0;1182;5.1;0.02;0;2556500;1144499;556;144;46.45;6.87;"556500_144500";137;3.21985303739945;66.6991217573252;1043.48108555717;556500;144500;TRUE
"138";5484;15020;584;0.17;0.44;0;0.2;0;-0.2;2640;5682;0;73;17.8;0.06;0;2556500;1148499;556;148;46.49;6.87;"556500_148500";138;2.34459502280413;51.7351585345668;163.958809281375;556500;148500;TRUE
"139";5263;30337;505;0.37;0.26;0;0.18;0;-0.17;1864;4238;0;0;9.9;0.03;0;2556500;1177499;556;177;46.75;6.87;"556500_177500";139;2.20467167791508;33.3050342711618;102.656721353294;556500;177500;TRUE
"140";5447;8432;434;0.65;0.07;0;0.09;0.06;-0.14;829;2750;0;686;0.5;0;0;2556500;1200499;556;200;46.95;6.87;"556500_200500";140;3.57947294853555;62.9286330478076;665.007889574346;556500;200500;TRUE
"141";5271;9468;800;0.12;0.42;0;0.41;0;-0.21;0;2655;0;0;8.4;0;0;2556500;1205499;556;205;47;6.87;"556500_205500";141;2.74721840841921;43.6916262645189;466.783494419996;556500;205500;TRUE
"142";5422;0;2362;0;0;0;0.12;0.06;0.53;794;0;0.82;914;22.6;0;0;2557500;1100499;557;100;46.05;6.89;"557500_100500";142;0.148228558773055;16.6655096134557;0.00308372553946591;557500;100500;TRUE
"143";5241;304;1998;0;0;0.04;0.44;0.01;0.11;1788;0;0.46;440;24.1;0.03;0;2557500;1109499;557;109;46.14;6.89;"557500_109500";143;0.380684258069478;12.1979127137088;4.37411444613284;557500;109500;TRUE
"144";5260;5168;860;0.06;0.25;0;0.63;0;0.16;1507;2156;0;0;6.3;0;0;2557500;1161499;557;161;46.6;6.88;"557500_161500";144;1.27400494600425;14.5470174094857;34.4814591153515;557500;161500;TRUE
"145";5243;11474;890;0;0.47;0;0.33;0;-0.16;3578;4275;0;0;25.6;0.05;0;2558500;1118499;558;118;46.22;6.9;"558500_118500";145;1.9413446364595;28.5009864999764;52.3806184092846;558500;118500;TRUE
"146";5247;4386;1496;0;0.31;0;0.58;0;-0.86;2630;3168;0;0;22;0.08;0;2558500;1121499;558;121;46.24;6.9;"558500_121500";146;1.98096225677846;30.6727021934232;85.7741574667617;558500;121500;TRUE
"147";5251;10249;372;0.06;0.16;0;0.03;0.59;0.05;2093;3303;0;1703;0.1;0.05;199094;2558500;1138499;558;138;46.4;6.9;"558500_138500";147;3.15827341803487;77.9117880866352;4540.72992153116;558500;138500;TRUE
"148";5256;9728;834;0.02;0;0;0.75;0.02;0.03;985;1548;0;632;6;0;66203;2558500;1154499;558;154;46.54;6.9;"558500_154500";148;2.03863300428876;21.6849597993422;221.490447529558;558500;154500;TRUE
"149";5257;18616;835;0.52;0.07;0;0.22;0;-0.28;110;3066;0;298;2.9;0.01;56810;2558500;1157499;558;157;46.57;6.9;"558500_157500";149;1.29124053377297;19.137268120058;24.6434183450344;558500;157500;TRUE
"150";5264;6881;590;0.11;0.58;0;0.22;0;0.47;1704;3286;0;0;10.2;0.02;0;2558500;1176499;558;176;46.74;6.9;"558500_176500";150;2.34427993843821;30.7050226387257;143.456378145047;558500;176500;TRUE
"151";5269;903;449;0.62;0.25;0;0.05;0.03;0.69;421;2778;0;421;2.9;0;38317;2558500;1192499;558;192;46.88;6.89;"558500_192500";151;3.0538875957042;66.7552514241115;2174.0257460969;558500;192500;TRUE
"152";5272;141423;584;0;0.34;0;0.03;0;-0.76;0;13942;0;0;9.1;0.01;0;2558500;1204499;558;204;46.99;6.89;"558500_204500";152;2.87847228472744;58.3937471525073;1266.69679475354;558500;204500;TRUE
"153";7321;0;2218;0;0;0.01;0.54;0;-0.43;3465;0;0.41;0;26.2;0;0;2559500;1106499;559;106;46.11;6.91;"559500_106500";153;0;19.0001698586988;0;559500;106500;TRUE
"154";5248;5139;389;0.54;0.17;0;0.02;0;0.2;1413;3997;0;628;3.1;0.02;43445;2559500;1127499;559;127;46.3;6.91;"559500_127500";154;2.60004907512909;40.7782769082022;152.068051613162;559500;127500;TRUE
"155";5254;11629;926;0;0.48;0;0.34;0;-0.81;2773;5983;0;0;19;0.08;2872;2559500;1146499;559;146;46.47;6.91;"559500_146500";155;2.01400315395254;40.1728780326733;49.8997952445697;559500;146500;TRUE
"156";5267;1893;466;0.78;0.13;0;0.03;0;0.05;1717;4049;0;0;2.6;0.01;0;2559500;1181499;559;181;46.78;6.91;"559500_181500";156;1.98534523113166;33.5169577586341;116.629294980675;559500;181500;TRUE
"157";5270;48939;443;0.17;0.18;0;0.18;0;0.53;327;6206;0;0;2.7;0.03;141473;2559500;1193499;559;193;46.89;6.91;"559500_193500";157;3.10195112057586;66.0322203725736;2685.82095418853;559500;193500;TRUE
"158";5449;62407;1032;0;0.03;0;0.64;0;-0.2;0;7427;0;96;4.6;0.03;0;2559500;1225499;559;225;47.18;6.9;"559500_225500";158;1.9237914728052;12.4838972103142;155.986003549685;559500;225500;TRUE
"159";5276;6401;954;0;0.25;0;0.65;0;-0.01;409;3181;0;102;9.9;0.04;0;2559500;1227499;559;227;47.2;6.9;"559500_227500";159;1.36230511870322;14.8603770543507;34.697754962134;559500;227500;TRUE
"160";5488;13269;911;0;0.72;0;0.23;0;0.72;5256;3829;0;0;27.9;0;0;2560500;1119499;560;119;46.23;6.93;"560500_119500";160;1.90834662940909;35.2241576633058;137.315814780379;560500;119500;TRUE
"161";5289;87220;374;0.06;0.14;0;0.12;0;0.18;3547;14357;0;0;0.5;0.05;16826;2560500;1137499;560;137;46.39;6.93;"560500_137500";161;3.68854884326559;61.0660248292624;1163.18646511234;560500;137500;TRUE
"162";5292;67348;622;0;0.35;0;0.07;0.03;-0.21;1132;14104;0;228;28.6;0.04;0;2560500;1142499;560;142;46.43;6.92;"560500_142500";162;3.06458312895577;57.3946694953089;667.092910670961;560500;142500;TRUE
"163";5298;12217;899;0.2;0.03;0;0.69;0;0.27;855;2335;0;0;4.7;0.02;0;2560500;1164499;560;164;46.63;6.92;"560500_164500";163;1.0305022166813;12.2736880975398;7.94036631182381;560500;164500;TRUE
"164";5302;4536;645;0.56;0.21;0;0.21;0;0.44;2040;2808;0;0;9.3;0;0;2560500;1177499;560;177;46.75;6.92;"560500_177500";164;2.0804812096475;30.6430258272147;144.561984032429;560500;177500;TRUE
"165";5293;10837;1082;0;0.39;0;0.43;0;0;1770;4936;0;0;20.9;0.06;10070;2561500;1145499;561;145;46.46;6.94;"561500_145500";165;1.1516568084485;35.4950360141228;16.786293762196;561500;145500;TRUE
"166";5296;14440;1027;0;0.32;0;0.54;0;-0.7;5451;2864;0;0;11.6;0.04;0;2561500;1153499;561;153;46.53;6.94;"561500_153500";166;0.809916676804102;18.5056082491736;13.1490693962056;561500;153500;TRUE
"167";5299;22754;770;0.53;0;0;0.32;0;0.5;2192;4216;0;0;3.3;0.03;0;2561500;1167499;561;167;46.66;6.94;"561500_167500";167;1.34385136289641;14.9788233723932;43.1759765823273;561500;167500;TRUE
"168";5312;1573;1021;0;0.83;0;0.14;0;-0.54;0;723;0;0;14.6;0.02;0;2561500;1207499;561;207;47.02;6.93;"561500_207500";168;1.71155159466477;55.3014001507312;61.2274176507699;561500;207500;TRUE
"169";5315;2445;1105;0;0.61;0;0.32;0.01;-0.03;746;2027;0;97;20.7;0.06;0;2561500;1215499;561;215;47.09;6.93;"561500_215500";169;0.583077199451448;18.2496646840402;10.0478166675443;561500;215500;TRUE
"170";5456;18460;602;0.3;0.11;0;0.45;0;-0.49;0;4013;0;0;4.8;0.05;0;2561500;1247499;561;247;47.38;6.93;"561500_247500";170;1.88926218452312;23.6978143798206;286.918857138867;561500;247500;TRUE
"171";5487;0;2273;0;0;0;0.63;0;-0.59;152;0;0.34;0;36;0.03;0;2562500;1107499;562;107;46.12;6.95;"562500_107500";171;0.811418229957897;30.9953651679601;80.7913383278314;562500;107500;TRUE
"172";5306;5762;581;0.42;0.38;0;0.17;0;0.6;2200;616;0;0;9;0.01;0;2562500;1181499;562;181;46.78;6.95;"562500_181500";172;2.12199730987955;30.1092461810913;164.201212448667;562500;181500;TRUE
"173";5317;3695;1015;0;0.15;0;0.67;0.01;-0.41;450;779;0;425;4.1;0.11;44487;2562500;1225499;562;225;47.18;6.94;"562500_225500";173;1.0928720827607;17.0251285558569;9.86798732430772;562500;225500;TRUE
"174";5285;171095;402;0.17;0;0;0.02;0;0.38;1717;14307;0;0;0.8;0.05;0;2563500;1122499;563;122;46.25;6.97;"563500_122500";174;3.0080201251187;45.3916121302604;569.008142373398;563500;122500;TRUE
"175";5290;34074;559;0;0.21;0;0.02;0;-0.54;1154;10355;0;0;17.6;0;0;2563500;1131499;563;131;46.33;6.96;"563500_131500";175;2.25916894939932;36.7987931285016;450.202739914988;563500;131500;TRUE
"176";5307;104111;457;0.34;0.01;0;0.27;0;0.38;2065;9134;0;0;2.2;0.01;0;2563500;1186499;563;186;46.83;6.96;"563500_186500";176;2.21028540440291;26.3773607214211;119.033229395996;563500;186500;TRUE
"177";5280;1270;1542;0;0.58;0;0.18;0;-0.71;0;98;0.04;0;26.2;0.2;0;2564500;1104499;564;104;46.09;6.98;"564500_104500";177;2.43298955249955;41.8746083138973;385.620514408179;564500;104500;TRUE
"178";5283;692;1626;0;0.16;0;0.35;0;0.82;2428;0;0.11;0;30.8;0.38;0;2564500;1112499;564;112;46.16;6.98;"564500_112500";178;1.42726427593062;34.8599646112756;305.758277891371;564500;112500;TRUE
"179";5294;2317;1817;0;0.03;0;0.68;0;-0.13;539;0;0.21;0;35.3;0.07;0;2564500;1142499;564;142;46.43;6.98;"564500_142500";179;2.19683523567725;28.5476346816399;157.048323068334;564500;142500;TRUE
"180";5303;28725;716;0.42;0.07;0;0.39;0;0.6;2071;3897;0;0;6.7;0;0;2564500;1172499;564;172;46.7;6.97;"564500_172500";180;1.69134221988067;16.2726666068015;50.3590172322379;564500;172500;TRUE
"181";5318;26134;924;0.05;0.5;0;0.21;0;-0.8;571;6331;0;0;19.4;0.02;0;2564500;1221499;564;221;47.14;6.97;"564500_221500";181;1.79266913148458;15.1456233468279;178.765380097547;564500;221500;TRUE
"182";5454;3548;1043;0;0.26;0;0.68;0;0.51;0;2616;0;0;3.1;0.03;0;2564500;1225499;564;225;47.18;6.97;"564500_225500";182;1.16425820394786;19.5463311727585;11.7946319105437;564500;225500;TRUE
"183";5323;3908;564;0.72;0.02;0;0.22;0;-0.12;0;1204;0;0;3;0.03;0;2564500;1250499;564;250;47.4;6.97;"564500_250500";183;1.99463930404083;29.9713002568803;54.0025022240164;564500;250500;TRUE
"184";5284;5636;615;0;0.38;0;0.4;0;0.79;1358;3231;0;0;15.7;0.11;0;2565500;1119499;565;119;46.23;6.99;"565500_119500";184;3.03345168971316;44.2009881956476;314.439257941893;565500;119500;TRUE
"185";5291;5394;1278;0;0.46;0;0.42;0;-0.8;556;3260;0;0;23.6;0.06;0;2565500;1131499;565;131;46.33;6.99;"565500_131500";185;1.54404232029122;31.9133031892034;54.5313641550733;565500;131500;TRUE
"186";5297;296;1512;0;0.24;0;0.71;0;-0.04;1884;762;0;0;27.5;0.04;0;2565500;1153499;565;153;46.53;6.99;"565500_153500";186;1.40255871049661;14.2772063887763;78.139948373472;565500;153500;TRUE
"187";5313;111427;496;0.09;0.02;0;0.07;0;-0.79;899;13713;0;0;8.2;0.02;0;2565500;1207499;565;207;47.02;6.98;"565500_207500";187;3.04402073000869;68.1172692418377;1086.09088430642;565500;207500;TRUE
"188";5279;5116;1415;0;0.49;0;0.34;0;0.21;2497;3260;0.01;0;23.5;0.09;0;2565500;1099499;565;99;46.05;6.99;"565500_99500";188;2.59128390596376;35.5878629706051;133.886328479862;565500;99500;TRUE
"189";5281;0;1965;0;0.58;0;0.08;0;-0.06;0;0;0;98;22.7;0.34;0;2566500;1102499;566;102;46.07;7.01;"566500_102500";189;1.78660872413827;43.2220778710567;63.9615567144747;566500;102500;TRUE
"190";5286;17644;490;0.13;0.19;0;0.13;0;-0.29;0;6993;0;0;12.2;0.1;0;2566500;1125499;566;125;46.28;7;"566500_125500";190;2.22681792352569;38.9173500905682;163.638222141228;566500;125500;TRUE
"191";5295;2175;1483;0;0.01;0;0.92;0;-0.36;254;387;0.02;0;25.1;0.05;0;2566500;1148499;566;148;46.49;7;"566500_148500";191;1.74572460130267;18.2465550030627;86.4880951757422;566500;148500;TRUE
"192";5300;1769;1064;0;0.38;0;0.57;0;0.73;3797;224;0;0;9.6;0.05;0;2566500;1160499;566;160;46.59;7;"566500_160500";192;1.07527988723299;19.0531418113333;16.3410797596982;566500;160500;TRUE
"193";5304;6125;656;0.53;0.27;0;0.14;0;0.04;3132;2922;0;0;5.5;0.02;0;2566500;1175499;566;175;46.73;7;"566500_175500";193;1.34740471737499;19.0298291508484;55.8159047472207;566500;175500;TRUE
"194";5310;3644;437;0.74;0;0;0.07;0;0.22;1696;7712;0;0;0.3;0.06;0;2566500;1191499;566;191;46.87;7;"566500_191500";194;2.31250207666261;40.0223485155504;119.116199292987;566500;191500;TRUE
"195";5311;10138;444;0.09;0.43;0;0.14;0.04;0.22;826;2963;0;685;5;0;233618;2566500;1199499;566;199;46.95;7;"566500_199500";195;3.05521537482409;78.9674385773758;2092.02590653761;566500;199500;TRUE
"196";5324;5279;430;0.31;0.17;0;0.31;0;0.61;0;3635;0;0;6.1;0.03;0;2566500;1259499;566;259;47.49;6.99;"566500_259500";196;2.57011617930529;41.3918912381243;239.162057626389;566500;259500;TRUE
"197";5301;2698;1039;0;0.36;0;0.63;0;-0.33;1110;2153;0;0;9.7;0;0;2567500;1169499;567;169;46.68;7.01;"567500_169500";197;0.632201600121487;18.0870459707332;16.807784920188;567500;169500;TRUE
"198";5305;1196;1021;0.05;0.61;0;0.3;0;0.54;385;1350;0;0;9.7;0.04;0;2567500;1170499;567;170;46.68;7.01;"567500_170500";198;1.02570940846058;15.8129238080025;20.8860739412058;567500;170500;TRUE
"199";5308;426;601;0.25;0.52;0;0.22;0;-0.05;2658;1157;0;0;10.8;0.01;0;2567500;1183499;567;183;46.8;7.01;"567500_183500";199;1.93148872674523;26.2618127465714;96.0468980179247;567500;183500;TRUE
"200";5287;16975;728;0.01;0.29;0;0.4;0;-0.25;0;6027;0;0;21.1;0.02;0;2568500;1124499;568;124;46.27;7.03;"568500_124500";200;1.55974134045427;33.8417264686762;48.0364876968305;568500;124500;TRUE
"201";5288;18219;1213;0;0.37;0;0.38;0;-0.7;0;4152;0;0;16.9;0.09;0;2568500;1127499;568;127;46.3;7.03;"568500_127500";201;1.450626054507;27.1243589640172;82.8658144300362;568500;127500;TRUE
"202";5451;508;1795;0;0;0;0.75;0;-0.26;273;0;0.2;0;27.9;0.05;0;2568500;1136499;568;136;46.38;7.03;"568500_136500";202;1.66712138320785;24.1372050323114;305.908660866294;568500;136500;TRUE
"203";5452;2419;1142;0;0.53;0;0.36;0;-0.4;3552;1981;0.02;0;24.5;0.02;0;2568500;1153499;568;153;46.53;7.03;"568500_153500";203;1.613597538675;15.7666042651779;26.5890434738771;568500;153500;TRUE
"204";5309;8743;567;0.28;0.14;0;0.46;0;0.63;3125;2447;0;0;5.9;0.02;0;2568500;1186499;568;186;46.83;7.03;"568500_186500";204;1.98494933024091;30.0763550773393;84.9673602328371;568500;186500;TRUE
"205";5489;72327;449;0.35;0.02;0;0.16;0;-0.53;1254;10788;0;0;4.9;0.01;3007;2568500;1196499;568;196;46.92;7.03;"568500_196500";205;1.98382935273191;68.5328104899252;363.95399048427;568500;196500;TRUE
"206";5455;1981;971;0;0.31;0;0.43;0.02;0.42;0;3118;0;689;4.8;0.13;16893;2568500;1233499;568;233;47.25;7.02;"568500_233500";206;0.941358709242862;16.8093907383053;36.9021724300833;568500;233500;TRUE
"207";5319;594;575;0.02;0.7;0;0.24;0;-0.07;1775;1028;0;0;22.7;0.02;0;2568500;1239499;568;239;47.31;7.02;"568500_239500";207;0.434595899748357;13.2645904439466;4.35164985322913;568500;239500;TRUE
"208";5282;27101;544;0.09;0.4;0;0.18;0;0.2;3031;7052;0.06;0;23;0.07;4223;2569500;1108499;569;108;46.13;7.04;"569500_108500";208;2.55134570320456;45.067357633722;182.200800129597;569500;108500;TRUE
"209";5314;3205;432;0.13;0.62;0;0.12;0;0;2268;1737;0;77;0.5;0.01;29167;2569500;1206499;569;206;47.01;7.04;"569500_206500";209;3.38253321248704;70.9555437815084;1232.91066109804;569500;206500;TRUE
"210";5453;8050;924;0.43;0.14;0;0.38;0;0.39;0;3789;0;0;6.4;0;0;2569500;1215499;569;215;47.09;7.04;"569500_215500";210;1.34264958847048;34.6905182329977;36.0776669846044;569500;215500;TRUE
"211";5316;1573;1447;0;0.08;0;0.84;0;0.22;0;3384;0;0;16.3;0.04;0;2569500;1219499;569;219;47.13;7.04;"569500_219500";211;1.58551121576061;20.9466064527812;29.0102834983583;569500;219500;TRUE
"212";5325;28181;406;0.2;0.28;0;0.28;0;0.14;3145;3689;0;0;7.3;0.01;0;2569500;1258499;569;258;47.48;7.03;"569500_258500";212;2.32067953533472;40.713214969042;437.922810287581;569500;258500;TRUE
"213";5335;33584;999;0;0.28;0;0.34;0;-0.89;34;7839;0;0;23.6;0.13;0;2570500;1124499;570;124;46.27;7.06;"570500_124500";213;1.63222475267148;28.2618728204474;86.1435176666122;570500;124500;TRUE
"214";5338;36182;1021;0;0.25;0;0.48;0;-0.58;2603;9440;0;0;19;0.05;0;2570500;1134499;570;134;46.36;7.06;"570500_134500";214;1.19018444256434;22.7453909007712;30.8720649595796;570500;134500;TRUE
"215";5353;9835;683;0.44;0.05;0;0.38;0;0.08;450;2366;0;0;6.6;0;0;2570500;1175499;570;175;46.73;7.05;"570500_175500";215;1.40788657133555;29.9624867434634;56.4137230589811;570500;175500;TRUE
"216";5361;6139;467;0.41;0.11;0;0.15;0.1;-0.36;895;3899;0;787;7.4;0.03;9025;2570500;1198499;570;198;46.94;7.05;"570500_198500";216;2.82716259058117;77.4379808348781;2268.47744063535;570500;198500;TRUE
"217";5367;2668;1456;0;0.24;0;0.74;0;-0.68;0;1758;0;0;17.5;0.02;0;2570500;1219499;570;219;47.13;7.05;"570500_219500";217;1.64866318377352;21.3668413071797;35.9435949960466;570500;219500;TRUE
"218";5373;130;992;0;0.39;0;0.27;0.01;0.02;4348;34;0;250;3.6;0.02;104456;2570500;1230499;570;230;47.22;7.05;"570500_230500";218;1.30864422385856;16.9325906924759;16.8498829243413;570500;230500;TRUE
"219";5329;96466;489;0.08;0.14;0;0.18;0;0.4;3694;14232;0.02;0;8.1;0.03;0;2571500;1106499;571;106;46.11;7.07;"571500_106500";219;3.50798002452287;48.5577333005738;609.247316043884;571500;106500;TRUE
"220";5493;4065;1646;0;0.86;0;0.07;0;-0.26;1552;569;0;0;32;0.04;1142;2571500;1111499;571;111;46.15;7.07;"571500_111500";220;2.32735034947148;40.8026048469584;145.984102309206;571500;111500;TRUE
"221";5341;1740;1520;0;0.14;0;0.72;0;-0.53;1842;2749;0.01;0;23.2;0.11;0;2571500;1143499;571;143;46.44;7.07;"571500_143500";221;1.42451288376564;20.5292532460904;37.8819055686481;571500;143500;TRUE
"222";5354;11658;889;0.04;0.08;0;0.79;0;-0.61;1244;4090;0;70;10.8;0.01;0;2571500;1170499;571;170;46.69;7.07;"571500_170500";222;1.68419034800383;34.7090412647416;28.9945858200927;571500;170500;TRUE
"223";5496;23573;641;0.64;0;0;0.18;0;0.62;2147;4648;0;0;5.5;0.03;0;2571500;1182499;571;182;46.79;7.07;"571500_182500";223;2.48419775470449;31.6808435128689;259.486098705896;571500;182500;TRUE
"224";5362;21342;512;0.27;0.25;0;0.35;0;0.19;1307;4099;0;0;7;0.03;0;2571500;1191499;571;191;46.87;7.06;"571500_191500";224;2.54128286437499;54.1877809228783;182.235720902176;571500;191500;TRUE
"225";5369;1034;1533;0;0.05;0;0.92;0;-0.2;0;1796;0;0;15.6;0.02;0;2571500;1220499;571;220;47.13;7.06;"571500_220500";225;1.50489000223868;20.6290522954566;13.6877946392863;571500;220500;TRUE
"226";5458;0;2671;0;0;0.13;0.05;0.02;-0.37;1814;0;0.8;355;26.3;0;0;2571500;1094499;571;94;46;7.07;"571500_94500";226;0.343299598767738;29.2122724913081;17.792757282638;571500;94500;TRUE
"227";5342;1510;1618;0;0.33;0;0.55;0;0.27;272;0;0;79;29;0.12;0;2572500;1148499;572;148;46.49;7.08;"572500_148500";227;1.31564797450372;20.2080794260897;31.3621316111799;572500;148500;TRUE
"228";5357;522;631;0.23;0.6;0;0.15;0;0.2;3510;506;0;0;7.9;0.01;0;2572500;1183499;572;183;46.8;7.08;"572500_183500";228;2.44430401439255;33.7144461129623;194.365252930297;572500;183500;TRUE
"229";5378;10841;442;0.27;0.46;0;0.18;0;0.3;2254;2879;0;0;8.3;0.04;0;2572500;1253499;572;253;47.43;7.07;"572500_253500";229;2.7028883440965;33.9429517750192;273.620675958857;572500;253500;TRUE
"230";5327;642;1821;0;0.49;0;0.22;0;-0.14;1943;252;0;0;29.1;0.28;0;2572500;1097499;572;97;46.03;7.08;"572500_97500";230;2.1139173459912;35.9078383308334;340.460964008102;572500;97500;TRUE
"231";5460;51;2434;0;0;0;0.53;0;-0.64;440;0;0.47;0;26.6;0;0;2573500;1115499;573;115;46.19;7.1;"573500_115500";231;0.497685772811326;26.9017598983403;8.28036085075487;573500;115500;TRUE
"232";5348;8802;707;0.06;0.41;0;0.36;0.02;0.06;1412;3464;0;834;6.8;0.01;16843;2573500;1162499;573;162;46.61;7.09;"573500_162500";232;2.9100093860572;37.1370264490937;1015.20058271377;573500;162500;TRUE
