"site";"date";"det";"time";"survey";"visit";"buildings";"elevation";"farmland";"forest";"glacier";"grassland";"lakes";"northness";"rivers";"roads";"rocks";"shoreline";"slope";"structures";"wetlands";"x_lv95";"y_lv95";"kmx_lv03";"kmy_lv03";"Latitude";"Longitude";"x";"y";"id"
7223;2014-07-06;0;195;6562;2;389;2050;0;0.1;0;0.72;0;-0.44;3152;389;0.02;0;23.6;0.08;0;2818500;1195499;818;195;46.87;10.31;818500;195500;"818500_195500"
7224;2016-05-11;0;180;11609;1;526;2116;0;0.44;0;0.3;0;-0.18;2879;779;0.07;0;21.9;0.18;7943;2823500;1169499;823;169;46.64;10.36;823500;169500;"823500_169500"
7224;2016-06-04;0;227;12573;2;526;2116;0;0.44;0;0.3;0;-0.18;2879;779;0.07;0;21.9;0.18;7943;2823500;1169499;823;169;46.64;10.36;823500;169500;"823500_169500"
7224;2016-07-04;0;255;12995;3;526;2116;0;0.44;0;0.3;0;-0.18;2879;779;0.07;0;21.9;0.18;7943;2823500;1169499;823;169;46.64;10.36;823500;169500;"823500_169500"
7225;2015-05-13;0;240;8526;1;1868;1413;0.11;0.27;0;0.52;0;-0.42;1296;2613;0.01;0;20.3;0.06;0;2829500;1167499;829;167;46.62;10.44;829500;167500;"829500_167500"
7225;2015-06-08;0;270;9500;2;1868;1413;0.11;0.27;0;0.52;0;-0.42;1296;2613;0.01;0;20.3;0.06;0;2829500;1167499;829;167;46.62;10.44;829500;167500;"829500_167500"
7225;2015-06-27;0;180;9505;3;1868;1413;0.11;0.27;0;0.52;0;-0.42;1296;2613;0.01;0;20.3;0.06;0;2829500;1167499;829;167;46.62;10.44;829500;167500;"829500_167500"
7226;2016-05-03;0;312;11095;1;510;1886;0;0.67;0;0.13;0;-0.25;1683;1064;0;0;27;0.15;0;2820500;1178499;820;178;46.72;10.32;820500;178500;"820500_178500"
7226;2016-05-28;0;336;11569;2;510;1886;0;0.67;0;0.13;0;-0.25;1683;1064;0;0;27;0.15;0;2820500;1178499;820;178;46.72;10.32;820500;178500;"820500_178500"
7226;2016-06-07;0;300;11989;3;510;1886;0;0.67;0;0.13;0;-0.25;1683;1064;0;0;27;0.15;0;2820500;1178499;820;178;46.72;10.32;820500;178500;"820500_178500"
7227;2014-06-15;0;205;5575;1;146;2408;0;0;0;0.98;0;-0.11;322;0;0.02;66;14;0;0;2821500;1170499;821;170;46.65;10.33;821500;170500;"821500_170500"
7227;2014-07-13;0;210;6490;2;146;2408;0;0;0;0.98;0;-0.11;322;0;0.02;66;14;0;0;2821500;1170499;821;170;46.65;10.33;821500;170500;"821500_170500"
7228;2016-05-16;0;270;11328;1;174;2115;0;0.3;0;0.46;0;0.11;1987;0;0.05;0;19.4;0.19;0;2823500;1174499;823;174;46.68;10.36;823500;174500;"823500_174500"
7228;2016-05-28;0;300;11568;2;174;2115;0;0.3;0;0.46;0;0.11;1987;0;0.05;0;19.4;0.19;0;2823500;1174499;823;174;46.68;10.36;823500;174500;"823500_174500"
7228;2016-06-14;0;235;12253;3;174;2115;0;0.3;0;0.46;0;0.11;1987;0;0.05;0;19.4;0.19;0;2823500;1174499;823;174;46.68;10.36;823500;174500;"823500_174500"
7229;2013-05-14;0;165;1223;1;59350;1470;0.01;0.01;0;0.72;0;-0.88;0;7601;0;0;16.2;0.06;0;2821500;1189499;821;189;46.82;10.34;821500;189500;"821500_189500"
7229;2013-06-16;0;316;2365;2;59350;1470;0.01;0.01;0;0.72;0;-0.88;0;7601;0;0;16.2;0.06;0;2821500;1189499;821;189;46.82;10.34;821500;189500;"821500_189500"
7229;2013-06-28;0;266;2520;3;59350;1470;0.01;0.01;0;0.72;0;-0.88;0;7601;0;0;16.2;0.06;0;2821500;1189499;821;189;46.82;10.34;821500;189500;"821500_189500"
7230;2016-04-15;0;300;10848;1;4768;1149;0;0.58;0;0.14;0;0.18;2300;3262;0;0;13.1;0.16;0;2823500;1189499;823;189;46.82;10.37;823500;189500;"823500_189500"
7230;2016-05-02;0;289;11094;2;4768;1149;0;0.58;0;0.14;0;0.18;2300;3262;0;0;13.1;0.16;0;2823500;1189499;823;189;46.82;10.37;823500;189500;"823500_189500"
7230;2016-05-27;0;337;11570;3;4768;1149;0;0.58;0;0.14;0;0.18;2300;3262;0;0;13.1;0.16;0;2823500;1189499;823;189;46.82;10.37;823500;189500;"823500_189500"
7231;2015-06-04;0;247;8309;1;0;2263;0;0;0;0.84;0;-0.01;2224;0;0.15;59;22.9;0;0;2827500;1182499;827;182;46.75;10.42;827500;182500;"827500_182500"
7231;2015-06-18;0;225;9053;2;0;2263;0;0;0;0.84;0;-0.01;2224;0;0.15;59;22.9;0;0;2827500;1182499;827;182;46.75;10.42;827500;182500;"827500_182500"
7232;2013-07-06;0;295;3210;1;386;2297;0;0.01;0;0.75;0;-0.39;0;0;0.04;0;27.5;0.19;0;2824500;1194499;824;194;46.86;10.38;824500;194500;"824500_194500"
7232;2013-07-12;0;300;3211;2;386;2297;0;0.01;0;0.75;0;-0.39;0;0;0.04;0;27.5;0.19;0;2824500;1194499;824;194;46.86;10.38;824500;194500;"824500_194500"
7233;2013-05-23;0;300;1479;1;793;1287;0;0.28;0;0.52;0;-0.82;2700;2225;0;0;23.4;0.16;1947;2825500;1191499;825;191;46.84;10.4;825500;191500;"825500_191500"
7233;2013-06-11;0;300;2380;2;793;1287;0;0.28;0;0.52;0;-0.82;2700;2225;0;0;23.4;0.16;1947;2825500;1191499;825;191;46.84;10.4;825500;191500;"825500_191500"
7233;2013-07-11;0;360;3212;3;793;1287;0;0.28;0;0.52;0;-0.82;2700;2225;0;0;23.4;0.16;1947;2825500;1191499;825;191;46.84;10.4;825500;191500;"825500_191500"
7234;2014-06-14;0;195;5577;1;0;2273;0;0;0;0.85;0.01;0.23;5033;0;0.09;148;25.3;0;0;2822500;1200499;822;200;46.92;10.36;822500;200500;"822500_200500"
7234;2014-07-18;0;165;6507;2;0;2273;0;0;0;0.85;0.01;0.23;5033;0;0.09;148;25.3;0;0;2822500;1200499;822;200;46.92;10.36;822500;200500;"822500_200500"
7235;2013-06-26;0;270;3406;1;14241;1849;0;0.39;0;0.41;0;-0.06;2790;4914;0.01;164;24.2;0.07;0;2823500;1204499;823;204;46.95;10.38;823500;204500;"823500_204500"
7235;2013-07-05;0;280;3408;2;14241;1849;0;0.39;0;0.41;0;-0.06;2790;4914;0.01;164;24.2;0.07;0;2823500;1204499;823;204;46.95;10.38;823500;204500;"823500_204500"
7235;2013-07-18;0;245;3409;3;14241;1849;0;0.39;0;0.41;0;-0.06;2790;4914;0.01;164;24.2;0.07;0;2823500;1204499;823;204;46.95;10.38;823500;204500;"823500_204500"
7237;2016-05-06;0;195;11614;1;55278;1270;0.08;0.16;0;0.47;0;-0.06;1882;6493;0;0;9.9;0.07;7336;2830500;1168499;830;168;46.63;10.45;830500;168500;"830500_168500"
7237;2016-06-05;0;270;12576;2;55278;1270;0.08;0.16;0;0.47;0;-0.06;1882;6493;0;0;9.9;0.07;7336;2830500;1168499;830;168;46.63;10.45;830500;168500;"830500_168500"
7237;2016-07-03;0;255;12997;3;55278;1270;0.08;0.16;0;0.47;0;-0.06;1882;6493;0;0;9.9;0.07;7336;2830500;1168499;830;168;46.63;10.45;830500;168500;"830500_168500"
7246;2014-05-20;0;245;5604;1;280;1428;0;0.66;0;0.01;0;-0.03;794;2174;0.24;0;42.1;0.04;0;2831500;1202499;831;202;46.93;10.48;831500;202500;"831500_202500"
7246;2014-05-30;0;235;5617;2;280;1428;0;0.66;0;0.01;0;-0.03;794;2174;0.24;0;42.1;0.04;0;2831500;1202499;831;202;46.93;10.48;831500;202500;"831500_202500"
7246;2014-06-07;0;218;5624;3;280;1428;0;0.66;0;0.01;0;-0.03;794;2174;0.24;0;42.1;0.04;0;2831500;1202499;831;202;46.93;10.48;831500;202500;"831500_202500"
7250;2013-05-24;0;300;1478;1;2197;1296;0.02;0.41;0;0.32;0;-0.6;439;4562;0.01;102;26.2;0.15;0;2827500;1194499;827;194;46.86;10.42;827500;194500;"827500_194500"
7250;2013-06-10;0;345;2381;2;2197;1296;0.02;0.41;0;0.32;0;-0.6;439;4562;0.01;102;26.2;0.15;0;2827500;1194499;827;194;46.86;10.42;827500;194500;"827500_194500"
7250;2013-07-08;0;375;3213;3;2197;1296;0.02;0.41;0;0.32;0;-0.6;439;4562;0.01;102;26.2;0.15;0;2827500;1194499;827;194;46.86;10.42;827500;194500;"827500_194500"
7251;2015-06-03;0;170;10080;1;0;2024;0;0.57;0;0.01;0;0.31;1269;0;0.05;0;20.6;0.37;0;2817500;1177499;817;177;46.71;10.28;817500;177500;"817500_177500"
7251;2015-06-22;0;270;10082;2;0;2024;0;0.57;0;0.01;0;0.31;1269;0;0.05;0;20.6;0.37;0;2817500;1177499;817;177;46.71;10.28;817500;177500;"817500_177500"
7251;2015-07-09;0;225;10084;3;0;2024;0;0.57;0;0.01;0;0.31;1269;0;0.05;0;20.6;0.37;0;2817500;1177499;817;177;46.71;10.28;817500;177500;"817500_177500"
7252;2016-05-21;0;255;12592;1;0;1790;0;0.64;0;0.06;0;0.01;2839;0;0.08;0;28.6;0.18;0;2810500;1168499;810;168;46.63;10.19;810500;168500;"810500_168500"
7252;2016-06-02;0;282;12596;2;0;1790;0;0.64;0;0.06;0;0.01;2839;0;0.08;0;28.6;0.18;0;2810500;1168499;810;168;46.63;10.19;810500;168500;"810500_168500"
7252;2016-06-21;0;229;12598;3;0;1790;0;0.64;0;0.06;0;0.01;2839;0;0.08;0;28.6;0.18;0;2810500;1168499;810;168;46.63;10.19;810500;168500;"810500_168500"
7253;2015-06-14;0;225;10120;1;0;2396;0;0;0;0.76;0;-0.22;0;0;0.24;0;19.3;0;0;2813500;1169499;813;169;46.64;10.23;813500;169500;"813500_169500"
7253;2015-07-01;0;195;10121;2;0;2396;0;0;0;0.76;0;-0.22;0;0;0.24;0;19.3;0;0;2813500;1169499;813;169;46.64;10.23;813500;169500;"813500_169500"
7254;2015-06-06;0;345;9499;1;72;2325;0;0.02;0;0.71;0;-0.35;0;0;0.1;0;21.8;0.17;0;2823500;1170499;823;170;46.65;10.36;823500;170500;"823500_170500"
7254;2015-06-26;0;315;9503;2;72;2325;0;0.02;0;0.71;0;-0.35;0;0;0.1;0;21.8;0.17;0;2823500;1170499;823;170;46.65;10.36;823500;170500;"823500_170500"
7254;2015-07-10;0;340;10379;3;72;2325;0;0.02;0;0.71;0;-0.35;0;0;0.1;0;21.8;0.17;0;2823500;1170499;823;170;46.65;10.36;823500;170500;"823500_170500"
7255;2014-07-04;0;190;6398;1;0;2444;0;0;0;0.92;0;-0.09;0;0;0.07;76;25.9;0.01;7204;2788500;1163499;788;163;46.6;9.9;788500;163500;"788500_163500"
7255;2014-07-11;0;215;6399;2;0;2444;0;0;0;0.92;0;-0.09;0;0;0.07;76;25.9;0.01;7204;2788500;1163499;788;163;46.6;9.9;788500;163500;"788500_163500"
7256;2016-05-28;0;210;11744;1;283;2431;0;0;0;0.97;0;-0.33;1079;0;0.03;0;26.7;0;0;2761500;1148499;761;148;46.47;9.54;761500;148500;"761500_148500"
7256;2016-07-09;0;200;12684;2;283;2431;0;0;0;0.97;0;-0.33;1079;0;0.03;0;26.7;0;0;2761500;1148499;761;148;46.47;9.54;761500;148500;"761500_148500"
7257;2014-05-01;0;277;4283;1;10385;1403;0;0.52;0;0.26;0;-0.06;2985;1295;0.03;0;28.8;0.11;0;2753500;1158499;753;158;46.56;9.44;753500;158500;"753500_158500"
7257;2014-05-21;0;245;6755;2;10385;1403;0;0.52;0;0.26;0;-0.06;2985;1295;0.03;0;28.8;0.11;0;2753500;1158499;753;158;46.56;9.44;753500;158500;"753500_158500"
7257;2014-06-08;0;320;6757;3;10385;1403;0;0.52;0;0.26;0;-0.06;2985;1295;0.03;0;28.8;0.11;0;2753500;1158499;753;158;46.56;9.44;753500;158500;"753500_158500"
7258;2016-06-22;0;260;12775;1;108;2313;0;0;0;0.89;0;-0.41;2454;0;0.09;87;25.5;0.02;0;2759500;1164499;759;164;46.61;9.52;759500;164500;"759500_164500"
7258;2016-07-04;0;240;12778;2;108;2313;0;0;0;0.89;0;-0.41;2454;0;0.09;87;25.5;0.02;0;2759500;1164499;759;164;46.61;9.52;759500;164500;"759500_164500"
7259;2014-04-19;0;245;4674;1;28828;1212;0;0.14;0;0.61;0;-0.05;2392;7094;0;0;18.5;0.12;0;2759500;1186499;759;186;46.81;9.53;759500;186500;"759500_186500"
7259;2014-05-08;0;300;4704;2;28828;1212;0;0.14;0;0.61;0;-0.05;2392;7094;0;0;18.5;0.12;0;2759500;1186499;759;186;46.81;9.53;759500;186500;"759500_186500"
7259;2014-05-30;0;305;4733;3;28828;1212;0;0.14;0;0.61;0;-0.05;2392;7094;0;0;18.5;0.12;0;2759500;1186499;759;186;46.81;9.53;759500;186500;"759500_186500"
7260;2013-05-04;0;180;3456;1;1196;1552;0;0.6;0;0.21;0;-0.68;0;990;0.01;0;27.3;0.18;0;2756500;1193499;756;193;46.87;9.49;756500;193500;"756500_193500"
7260;2013-05-18;0;180;3457;2;1196;1552;0;0.6;0;0.21;0;-0.68;0;990;0.01;0;27.3;0.18;0;2756500;1193499;756;193;46.87;9.49;756500;193500;"756500_193500"
7260;2013-06-08;0;180;3458;3;1196;1552;0;0.6;0;0.21;0;-0.68;0;990;0.01;0;27.3;0.18;0;2756500;1193499;756;193;46.87;9.49;756500;193500;"756500_193500"
7261;2013-05-13;0;235;2755;1;1008;2104;0;0.16;0;0.5;0;-0.75;1133;0;0.05;0;28.5;0.29;0;2762500;1136499;762;136;46.36;9.55;762500;136500;"762500_136500"
7261;2013-06-14;0;240;2760;2;1008;2104;0;0.16;0;0.5;0;-0.75;1133;0;0.05;0;28.5;0.29;0;2762500;1136499;762;136;46.36;9.55;762500;136500;"762500_136500"
7261;2013-06-30;0;235;2761;3;1008;2104;0;0.16;0;0.5;0;-0.75;1133;0;0.05;0;28.5;0.29;0;2762500;1136499;762;136;46.36;9.55;762500;136500;"762500_136500"
7262;2015-06-04;0;180;8471;1;3395;2009;0;0.03;0;0.87;0.01;0.24;275;811;0;320;20.5;0.07;0;2763500;1179499;763;179;46.75;9.58;763500;179500;"763500_179500"
7262;2015-07-12;0;195;9958;2;3395;2009;0;0.03;0;0.87;0.01;0.24;275;811;0;320;20.5;0.07;0;2763500;1179499;763;179;46.75;9.58;763500;179500;"763500_179500"
7263;2015-05-17;0;240;10341;1;1136;1850;0;0.49;0;0.46;0;0.83;4840;0;0;0;26.2;0.04;0;2768500;1186499;768;186;46.81;9.65;768500;186500;"768500_186500"
7263;2015-05-29;0;225;10342;2;1136;1850;0;0.49;0;0.46;0;0.83;4840;0;0;0;26.2;0.04;0;2768500;1186499;768;186;46.81;9.65;768500;186500;"768500_186500"
7263;2015-06-06;0;225;10344;3;1136;1850;0;0.49;0;0.46;0;0.83;4840;0;0;0;26.2;0.04;0;2768500;1186499;768;186;46.81;9.65;768500;186500;"768500_186500"
7264;2015-05-10;0;185;9608;1;0;1719;0;0.11;0;0.66;0;0.31;2353;0;0.05;0;23;0.13;10404;2766500;1195499;766;195;46.89;9.62;766500;195500;"766500_195500"
7264;2015-06-01;0;175;9626;2;0;1719;0;0.11;0;0.66;0;0.31;2353;0;0.05;0;23;0.13;10404;2766500;1195499;766;195;46.89;9.62;766500;195500;"766500_195500"
7264;2015-06-12;0;200;9644;3;0;1719;0;0.11;0;0.66;0;0.31;2353;0;0.05;0;23;0.13;10404;2766500;1195499;766;195;46.89;9.62;766500;195500;"766500_195500"
7269;2014-04-15;1;165;4097;1;10836;823;0;0.22;0;0.74;0;0.15;2124;1598;0;0;10;0.01;0;2760500;1255499;760;255;47.43;9.57;760500;255500;"760500_255500"
7269;2014-04-22;0;160;4098;2;10836;823;0;0.22;0;0.74;0;0.15;2124;1598;0;0;10;0.01;0;2760500;1255499;760;255;47.43;9.57;760500;255500;"760500_255500"
7269;2014-05-24;1;165;4752;3;10836;823;0;0.22;0;0.74;0;0.15;2124;1598;0;0;10;0.01;0;2760500;1255499;760;255;47.43;9.57;760500;255500;"760500_255500"
7272;2014-06-26;0;350;6408;1;0;2521;0;0;0.01;0.25;0.02;-0.52;1052;0;0.71;991;25.1;0;0;2771500;1133499;771;133;46.33;9.67;771500;133500;"771500_133500"
7272;2014-07-09;0;330;6409;2;0;2521;0;0;0.01;0.25;0.02;-0.52;1052;0;0.71;991;25.1;0;0;2771500;1133499;771;133;46.33;9.67;771500;133500;"771500_133500"
7273;2015-06-17;0;214;8964;1;0;2409;0;0;0;0.65;0.04;0.37;3210;0;0.19;1408;17.6;0.05;26018;2774500;1147499;774;147;46.46;9.71;774500;147500;"774500_147500"
7273;2015-06-27;0;194;9391;2;0;2409;0;0;0;0.65;0.04;0.37;3210;0;0.19;1408;17.6;0.05;26018;2774500;1147499;774;147;46.46;9.71;774500;147500;"774500_147500"
7274;2014-06-25;0;230;6161;1;156;2601;0;0;0;0.59;0;-0.36;3861;0;0.38;0;21.2;0;0;2775500;1155499;775;155;46.53;9.73;775500;155500;"775500_155500"
7274;2014-07-03;0;230;6166;2;156;2601;0;0;0;0.59;0;-0.36;3861;0;0.38;0;21.2;0;0;2775500;1155499;775;155;46.53;9.73;775500;155500;"775500_155500"
7275;2013-05-09;0;255;3053;1;2888;2014;0;0.13;0;0.71;0;-0.75;4102;0;0;0;25.8;0.15;0;2779500;1183499;779;183;46.78;9.79;779500;183500;"779500_183500"
7275;2013-06-08;0;280;3054;2;2888;2014;0;0.13;0;0.71;0;-0.75;4102;0;0;0;25.8;0.15;0;2779500;1183499;779;183;46.78;9.79;779500;183500;"779500_183500"
7275;2013-06-30;0;290;3055;3;2888;2014;0;0.13;0;0.71;0;-0.75;4102;0;0;0;25.8;0.15;0;2779500;1183499;779;183;46.78;9.79;779500;183500;"779500_183500"
7276;2015-04-25;0;185;9076;1;8007;1286;0;0.41;0;0.45;0;-0.88;589;0;0;0;23;0.13;0;2779500;1199499;779;199;46.92;9.8;779500;199500;"779500_199500"
7276;2015-05-18;0;190;9078;2;8007;1286;0;0.41;0;0.45;0;-0.88;589;0;0;0;23;0.13;0;2779500;1199499;779;199;46.92;9.8;779500;199500;"779500_199500"
7276;2015-06-06;0;195;9090;3;8007;1286;0;0.41;0;0.45;0;-0.88;589;0;0;0;23;0.13;0;2779500;1199499;779;199;46.92;9.8;779500;199500;"779500_199500"
7278;2013-06-19;0;300;3535;1;657;2463;0;0.04;0;0.75;0;-0.4;878;0;0.19;0;28.4;0.02;0;2785500;1145499;785;145;46.44;9.85;785500;145500;"785500_145500"
7278;2013-06-26;0;250;3536;2;657;2463;0;0.04;0;0.75;0;-0.4;878;0;0.19;0;28.4;0.02;0;2785500;1145499;785;145;46.44;9.85;785500;145500;"785500_145500"
7279;2015-06-26;0;255;10071;1;444;2743;0;0;0;0.42;0;0.31;320;0;0.55;121;21.2;0;0;2784500;1144499;784;144;46.43;9.84;784500;144500;"784500_144500"
7279;2015-07-14;0;220;10075;2;444;2743;0;0;0;0.42;0;0.31;320;0;0.55;121;21.2;0;0;2784500;1144499;784;144;46.43;9.84;784500;144500;"784500_144500"
7280;2015-06-26;0;180;9596;1;0;2613;0;0;0;0.66;0.05;-0.08;2544;0;0.29;1623;20.4;0;3196;2786500;1172499;786;172;46.68;9.88;786500;172500;"786500_172500"
7280;2015-07-03;0;210;9602;2;0;2613;0;0;0;0.66;0.05;-0.08;2544;0;0.29;1623;20.4;0;3196;2786500;1172499;786;172;46.68;9.88;786500;172500;"786500_172500"
7281;2014-04-20;0;250;6026;1;18531;1534;0;0.55;0;0.32;0;0.16;3427;2752;0;56;12.9;0.03;7714;2785500;1190499;785;190;46.84;9.87;785500;190500;"785500_190500"
7281;2014-05-21;0;240;6063;2;18531;1534;0;0.55;0;0.32;0;0.16;3427;2752;0;56;12.9;0.03;7714;2785500;1190499;785;190;46.84;9.87;785500;190500;"785500_190500"
7281;2014-06-18;0;255;6069;3;18531;1534;0;0.55;0;0.32;0;0.16;3427;2752;0;56;12.9;0.03;7714;2785500;1190499;785;190;46.84;9.87;785500;190500;"785500_190500"
7281;2016-05-08;0;270;12562;4;18531;1534;0;0.55;0;0.32;0;0.16;3427;2752;0;56;12.9;0.03;7714;2785500;1190499;785;190;46.84;9.87;785500;190500;"785500_190500"
7281;2016-05-28;0;275;12563;5;18531;1534;0;0.55;0;0.32;0;0.16;3427;2752;0;56;12.9;0.03;7714;2785500;1190499;785;190;46.84;9.87;785500;190500;"785500_190500"
7281;2016-06-12;0;285;12567;6;18531;1534;0;0.55;0;0.32;0;0.16;3427;2752;0;56;12.9;0.03;7714;2785500;1190499;785;190;46.84;9.87;785500;190500;"785500_190500"
7282;2014-06-13;0;340;5933;1;0;2468;0;0;0;0.72;0.02;-0.2;2471;0;0.25;553;23.4;0.01;0;2797500;1131499;797;131;46.31;10;797500;131500;"797500_131500"
7282;2014-07-15;0;260;6632;2;0;2468;0;0;0;0.72;0.02;-0.2;2471;0;0.25;553;23.4;0.01;0;2797500;1131499;797;131;46.31;10;797500;131500;"797500_131500"
7283;2015-06-20;0;295;9102;1;3527;2873;0;0;0.05;0;0.01;0.43;743;1066;0.9;385;27;0;0;2794500;1143499;794;143;46.41;9.97;794500;143500;"794500_143500"
7283;2015-06-29;0;305;9441;2;3527;2873;0;0;0.05;0;0.01;0.43;743;1066;0.9;385;27;0;0;2794500;1143499;794;143;46.41;9.97;794500;143500;"794500_143500"
7284;2014-05-25;0;215;4445;1;0;2412;0;0;0;0.99;0;-0.48;422;0;0;0;25.5;0;0;2790500;1164499;790;164;46.6;9.93;790500;164500;"790500_164500"
7284;2014-06-11;0;215;5383;2;0;2412;0;0;0;0.99;0;-0.48;422;0;0;0;25.5;0;0;2790500;1164499;790;164;46.6;9.93;790500;164500;"790500_164500"
7285;2013-05-07;0;281;834;1;6;1906;0;0.46;0;0.38;0;-0.58;1764;714;0.04;0;25;0.1;0;2790500;1162499;790;162;46.59;9.92;790500;162500;"790500_162500"
7285;2013-05-14;0;288;835;2;6;1906;0;0.46;0;0.38;0;-0.58;1764;714;0.04;0;25;0.1;0;2790500;1162499;790;162;46.59;9.92;790500;162500;"790500_162500"
7285;2013-05-26;0;307;979;3;6;1906;0;0.46;0;0.38;0;-0.58;1764;714;0.04;0;25;0.1;0;2790500;1162499;790;162;46.59;9.92;790500;162500;"790500_162500"
7286;2014-07-27;0;240;6952;1;0;2400;0;0;0;0.69;0;0.8;2703;0;0.3;0;25.9;0;0;2790500;1175499;790;175;46.7;9.93;790500;175500;"790500_175500"
7286;2014-08-04;0;270;6954;2;0;2400;0;0;0;0.69;0;0.8;2703;0;0.3;0;25.9;0;0;2790500;1175499;790;175;46.7;9.93;790500;175500;"790500_175500"
7287;2014-07-20;0;240;6951;1;266;2575;0;0;0;0.46;0.04;0;2390;0;0.5;1240;20.6;0;0;2792500;1176499;792;176;46.71;9.96;792500;176500;"792500_176500"
7287;2014-07-26;0;221;6953;2;266;2575;0;0;0;0.46;0.04;0;2390;0;0.5;1240;20.6;0;0;2792500;1176499;792;176;46.71;9.96;792500;176500;"792500_176500"
7288;2015-06-01;0;270;8299;1;750;1846;0;0;0;0.44;0;-0.74;2349;0;0.05;0;29.4;0.45;0;2796500;1193499;796;193;46.86;10.02;796500;193500;"796500_193500"
7288;2015-06-26;0;230;9290;2;750;1846;0;0;0;0.44;0;-0.74;2349;0;0.05;0;29.4;0.45;0;2796500;1193499;796;193;46.86;10.02;796500;193500;"796500_193500"
7288;2015-07-07;0;255;9746;3;750;1846;0;0;0;0.44;0;-0.74;2349;0;0.05;0;29.4;0.45;0;2796500;1193499;796;193;46.86;10.02;796500;193500;"796500_193500"
7289;2015-06-05;0;250;9870;1;401;2314;0;0;0;0.78;0;0.23;1216;0;0.19;0;26.7;0.02;1819;2803500;1125499;803;125;46.25;10.08;803500;125500;"803500_125500"
7289;2015-07-04;0;250;9871;2;401;2314;0;0;0;0.78;0;0.23;1216;0;0.19;0;26.7;0.02;1819;2803500;1125499;803;125;46.25;10.08;803500;125500;"803500_125500"
7290;2015-06-05;0;150;9887;1;0;2204;0;0.08;0;0.51;0;-0.28;2228;1091;0.21;65;22.6;0.15;83;2800500;1144499;800;144;46.42;10.05;800500;144500;"800500_144500"
7290;2015-06-27;0;210;9892;2;0;2204;0;0.08;0;0.51;0;-0.28;2228;1091;0.21;65;22.6;0.15;83;2800500;1144499;800;144;46.42;10.05;800500;144500;"800500_144500"
7290;2015-07-03;0;210;9895;3;0;2204;0;0.08;0;0.51;0;-0.28;2228;1091;0.21;65;22.6;0.15;83;2800500;1144499;800;144;46.42;10.05;800500;144500;"800500_144500"
7290;2016-06-01;0;335;11746;4;0;2204;0;0.08;0;0.51;0;-0.28;2228;1091;0.21;65;22.6;0.15;83;2800500;1144499;800;144;46.42;10.05;800500;144500;"800500_144500"
7290;2016-06-09;0;230;12125;5;0;2204;0;0.08;0;0.51;0;-0.28;2228;1091;0.21;65;22.6;0.15;83;2800500;1144499;800;144;46.42;10.05;800500;144500;"800500_144500"
7290;2016-07-08;0;267;12975;6;0;2204;0;0.08;0;0.51;0;-0.28;2228;1091;0.21;65;22.6;0.15;83;2800500;1144499;800;144;46.42;10.05;800500;144500;"800500_144500"
7291;2014-06-16;0;225;6465;1;762;2287;0;0;0;0.79;0;0.11;2040;0;0.1;0;20.9;0.08;0;2800500;1161499;800;161;46.57;10.05;800500;161500;"800500_161500"
7291;2014-07-04;0;195;6466;2;762;2287;0;0;0;0.79;0;0.11;2040;0;0.1;0;20.9;0.08;0;2800500;1161499;800;161;46.57;10.05;800500;161500;"800500_161500"
7292;2014-06-16;0;150;6413;1;0;2466;0;0;0;0.63;0;0.02;116;0;0.37;0;27.2;0;0;2806500;1171499;806;171;46.66;10.14;806500;171500;"806500_171500"
7292;2014-07-08;0;150;6414;2;0;2466;0;0;0;0.63;0;0.02;116;0;0.37;0;27.2;0;0;2806500;1171499;806;171;46.66;10.14;806500;171500;"806500_171500"
7293;2016-06-03;0;180;12652;1;0;2463;0;0;0;0.77;0;-0.56;0;0;0.23;0;16.5;0;0;2812500;1169499;812;169;46.64;10.21;812500;169500;"812500_169500"
7293;2016-06-27;0;195;12657;2;0;2463;0;0;0;0.77;0;-0.56;0;0;0.23;0;16.5;0;0;2812500;1169499;812;169;46.64;10.21;812500;169500;"812500_169500"
7294;2013-04-23;0;240;1884;1;376;1618;0;0.57;0;0.22;0;-0.63;1590;1714;0.03;0;27.6;0.16;0;2812500;1185499;812;185;46.79;10.22;812500;185500;"812500_185500"
7294;2013-05-17;0;210;1885;2;376;1618;0;0.57;0;0.22;0;-0.63;1590;1714;0.03;0;27.6;0.16;0;2812500;1185499;812;185;46.79;10.22;812500;185500;"812500_185500"
7294;2013-06-09;0;230;1886;3;376;1618;0;0.57;0;0.22;0;-0.63;1590;1714;0.03;0;27.6;0.16;0;2812500;1185499;812;185;46.79;10.22;812500;185500;"812500_185500"
7295;2013-07-05;0;300;3214;1;0;2292;0;0;0;0.75;0;0.45;2342;0;0.22;0;18;0;10585;2822500;1161499;822;161;46.57;10.34;822500;161500;"822500_161500"
7295;2013-07-10;0;300;3215;2;0;2292;0;0;0;0.75;0;0.45;2342;0;0.22;0;18;0;10585;2822500;1161499;822;161;46.57;10.34;822500;161500;"822500_161500"
7296;2015-06-26;0;240;10012;1;0;2396;0;0;0;0.86;0;0.65;0;0;0.09;0;23.7;0.05;0;2821500;1176499;821;176;46.7;10.34;821500;176500;"821500_176500"
7296;2015-07-05;0;255;10048;2;0;2396;0;0;0;0.86;0;0.65;0;0;0.09;0;23.7;0.05;0;2821500;1176499;821;176;46.7;10.34;821500;176500;"821500_176500"
