date;from.shelf;to.shelf;jar;reset_Y_N;clone;trt;block;babies;juv;adult_non;adult_egg;sticky;pH;cond;Total_population;egg_sum;egg1;egg2;egg3;egg4;egg5;egg6;egg7;egg8;egg9;egg10;egg11;egg12;egg13;egg14;egg15;egg16;egg17;egg18;egg19;egg20;egg21;egg22;egg23;egg24;egg25;egg26;egg27;ephippia;TOC;TN;TotalP;Na;Mg;Ca;K;chla_RFU;temp;est.temp;mgC
22.06.2017;5;2;26;0;g100;dr;3;3;0;0;1;0;NA;NA;9;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;85.75;22.07;NA;0.792222296
22.06.2017;5;2;34;0;g100;dr;3;1;0;1;1;1;NA;NA;5;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;50.75;22.07;NA;0.490109227
22.06.2017;5;2;36;0;g100;dz;3;4;2;1;2;1;NA;NA;12;3;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;31.75;22.07;NA;0.32610499
22.06.2017;5;2;37;0;VARE249;cont;3;0;4;17;0;0;NA;NA;21;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;118.75;22.07;NA;1.077071761
22.06.2017;5;2;63;0;mixed;dr_dz;3;29;11;9;13;0;NA;NA;98;36;2;2;3;2;4;2;3;4;4;7;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;108.75;22.07;NA;0.990753741
22.06.2017;5;2;64;0;mixed;dz;3;39;8;2;18;0;NA;NA;144;77;7;7;3;2;5;3;2;5;3;4;3;4;6;7;8;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;;;NA;NA;NA;NA;43.75;22.07;NA;0.429686613
22.06.2017;5;2;65;0;mixed;dz;3;3;18;15;0;0;NA;NA;36;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;161.75;22.07;NA;1.448239246
22.06.2017;5;2;76;0;VARE249;dz;3;1;0;1;1;1;NA;NA;9;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;25.75;22.07;NA;0.274314178
22.06.2017;5;2;79;0;VARE249;dr_dz;3;0;0;3;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;124.75;22.07;NA;1.128862573
22.06.2017;5;2;80;0;VARE249;dz;3;9;10;1;1;0;NA;NA;31;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;43.75;22.07;NA;0.429686613
24.07.2017;1;4;1;0;g100;dz;1;0;0;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.1;<0.5;4.2;19.6;12.4;28;3.6;114.5;21.78;NA;1.040386603
24.07.2017;4;3;5;0;g100;dz;4;0;0;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;208.5;20.68;NA;1.851775988
24.07.2017;4;3;9;0;GAR24;cont;4;0;0;5;0;0;NA;NA;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;157.5;20.68;NA;1.411554087
24.07.2017;4;3;11;0;GAR24;dr_dz;4;0;1;2;0;1;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;31.5;20.68;NA;0.323947039
24.07.2017;1;4;13;0;GAR24;cont;1;1;0;7;0;1;NA;NA;8;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.7;<0.5;5.5;19.4;12.1;27.2;3.4;168.5;21.78;NA;1.506503909
24.07.2017;4;3;20;0;GAR24;dz;4;0;0;3;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;129.5;20.68;NA;1.169863632
24.07.2017;1;4;21;0;GAR24;cont;1;43;52;75;23;0;NA;NA;226;33;2;2;1;2;1;1;1;1;1;1;2;1;2;2;1;1;1;1;3;2;1;3;NA;NA;NA;NA;NA;NA;5.8;1.3;7.8;20.2;12.6;29.6;3.6;19.5;21.78;NA;0.220365416
24.07.2017;4;3;22;0;GAR24;dr;4;5;8;48;8;1;NA;NA;81;12;1;1;1;1;2;1;1;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;60.5;20.68;NA;0.574269296
24.07.2017;4;3;33;0;g100;cont;4;0;0;1;0;0;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;118.5;20.68;NA;1.07491381
24.07.2017;4;3;35;0;g100;dr_dz;4;2;0;4;1;1;NA;NA;8;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;7.5;20.68;NA;0.116783792
24.07.2017;1;4;39;0;VARE249;dr_dz;1;2;8;28;5;1;NA;NA;48;5;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.3;1.6;4.3;20.3;12.6;30.2;3.8;1.5;21.78;NA;0.06499298
24.07.2017;1;4;44;0;VARE249;dz;1;0;0;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.8;<0.5;5.5;20.5;12.8;27.5;3.6;249.5;21.78;NA;2.205679868
24.07.2017;1;4;47;0;VARE249;dr_dz;1;1;0;0;1;0;NA;NA;3;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.7;<0.5;6;20.5;12.7;28.3;3.6;72.5;21.78;NA;0.67785092
24.07.2017;4;3;54;0;mixed;dr;4;19;37;51;8;0;NA;NA;129;14;1;2;1;2;2;3;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;2.5;20.68;NA;0.073624782
24.07.2017;1;4;56;0;mixed;dz;1;4;4;5;4;0;NA;NA;24;7;2;2;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.1;<0.5;5.8;20.5;12.9;29.1;3.6;166.5;21.78;NA;1.489240305
24.07.2017;4;3;57;0;mixed;cont;4;5;6;20;4;0;NA;NA;41;6;1;1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;242.5;20.68;NA;2.145257254
24.07.2017;4;3;58;0;mixed;dr;4;10;47;65;14;1;NA;NA;177;41;3;1;6;1;3;5;1;4;1;1;2;3;6;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;16.5;20.68;NA;0.19447001
24.07.2017;1;4;60;0;mixed;dz;1;0;0;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.6;<0.5;5.7;20.1;12.7;28.2;3.5;145.5;21.78;NA;1.307972464
24.07.2017;1;4;61;0;mixed;cont;1;0;0;2;1;0;NA;NA;7;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.7;<0.5;5.5;20.8;13.1;27.9;3.7;236.5;21.78;NA;2.093466443
24.07.2017;4;3;66;0;mixed;dr_dz;4;0;0;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;165.5;20.68;NA;1.480608503
24.07.2017;4;3;68;0;mixed;cont;4;2;0;6;1;0;NA;NA;10;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;219.5;20.68;NA;1.946725809
24.07.2017;1;4;69;0;GAR24;cont;1;0;0;1;0;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;6.5;<0.5;5.8;20.6;13;29;3.6;193.5;21.78;NA;1.722298958
24.07.2017;4;3;71;0;GAR24;dr_dz;4;0;0;0;1;1;NA;NA;3;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;30.5;20.68;NA;0.315315237
24.07.2017;1;4;73;0;VARE249;cont;1;0;0;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;<0.5;5.6;19.5;12.1;28;3.3;116.5;21.78;NA;1.057650206
24.07.2017;4;3;75;0;VARE249;dr_dz;4;0;0;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;243.5;20.68;NA;2.153889056
24.07.2017;1;4;77;0;VARE249;cont;1;0;1;1;0;0;NA;NA;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;<0.5;8.2;20.1;12.7;28.3;3.5;244.5;21.78;NA;2.162520858
24.08.2017;1;4;9;0;GAR24;cont;4;2;10;33;2;0;8.2;363;49;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.3;0.6;5.6;19.2;12;32.4;3.4;191.25;21.54;NA;1.702877404
24.08.2017;1;4;11;0;GAR24;dr_dz;4;0;0;1;0;0;7.76;376;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.8;1.9;5.9;19;11.8;32.5;3.5;25.25;21.54;NA;0.269998277
24.08.2017;2;1;13;0;GAR24;cont;1;0;0;0;0;0;8.262;361;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;288.25;20.63;NA;2.540162194
24.08.2017;2;1;21;0;GAR24;cont;1;0;1;83;0;0;8.08;363;84;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;11.25;20.63;NA;0.149153049
24.08.2017;1;4;22;0;GAR24;dr;4;25;37;83;27;0;7.704;380;201;29;1;1;1;2;1;1;1;1;1;2;2;2;1;2;1;1;2;1;2;1;1;1;NA;NA;NA;NA;NA;NA;3.7;2;5;19.6;12.1;33.2;3.5;15.25;21.54;NA;0.183680257
24.08.2017;1;4;35;0;g100;dr_dz;4;0;0;1;1;0;7.687;383;4;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;1.9;6.1;19.7;12.2;33.6;3.5;36.25;21.54;NA;0.364948099
24.08.2017;5;2;38;0;VARE249;dr;2;1;20;12;1;0;7.696;363;40;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;9.25;21.93;NA;0.131889445
24.08.2017;2;1;39;0;VARE249;dr_dz;1;0;2;2;1;0;7.63;380;6;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;1.25;20.63;NA;0.06283503
24.08.2017;5;2;40;0;VARE249;dz;2;0;0;0;0;0;8.349;358;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;283.25;21.93;NA;2.497003185
24.08.2017;5;2;43;0;VARE249;dr_dz;2;0;0;0;0;0;8.026;373;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;5.25;21.93;NA;0.097362238
24.08.2017;5;2;45;0;VARE249;cont;2;2;2;13;5;0;8.368;351;34;12;3;1;2;2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;172.25;21.93;NA;1.538873166
24.08.2017;5;2;49;0;mixed;cont;2;1;20;87;5;0;7.631;367;118;5;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;109.25;21.93;NA;0.995069642
24.08.2017;1;4;54;0;mixed;dr;4;0;0;7;0;0;7.885;379;7;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.3;1.8;24.8;19.9;12.4;33.7;3.5;0;21.54;NA;0
24.08.2017;1;4;57;0;mixed;cont;4;0;0;7;0;0;8.216;358;7;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.9;<0.5;7.1;19.5;12.2;32.7;3.5;210.25;21.54;NA;1.866881641
24.08.2017;1;4;58;0;mixed;dr;4;0;0;0;0;0;7.906;381;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;1.9;18.4;19.6;12.1;33.8;3.6;0.25;21.54;NA;0.054203228
24.08.2017;2;1;61;0;mixed;cont;1;0;0;6;2;0;8.285;355;15;7;4;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;209.25;20.63;NA;1.858249839
24.08.2017;1;4;68;0;mixed;cont;4;0;0;2;0;0;8.533;353;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.6;<0.5;7.4;19;11.9;31.4;3.3;299.25;21.54;NA;2.635112016
24.08.2017;5;2;74;0;VARE249;dr;2;0;1;28;1;1;7.595;372;31;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;26.25;21.93;NA;0.278630079
24.08.2017;2;1;81;0;algae_only;dz;1;NA;NA;NA;NA;1;8.74;357;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;140.25;20.63;NA;1.262655503
24.08.2017;1;4;82;0;algae_only;dz;4;NA;NA;NA;NA;1;8.853;348;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;2;2;NA;4.9;3.2;5.7;20.2;12.5;30.1;3.4;97.25;21.54;NA;0.891488019
24.08.2017;5;2;84;0;algae_only;dz;2;NA;NA;NA;NA;1;8.962;349;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;263.25;21.93;NA;2.324367145
24.08.2017;5;2;85;0;algae_only;dz;2;NA;NA;NA;NA;0;8.865;343;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;128.25;21.93;NA;1.15907388
24.08.2017;2;1;86;0;algae_only;dr;1;NA;NA;NA;NA;1;8.643;372;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;192.25;20.63;NA;1.711509206
24.08.2017;1;4;88;0;algae_only;dr;4;NA;NA;NA;NA;1;8.568;377;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.2;<0.5;6.4;20.6;12.9;35;3.5;114.25;21.54;NA;1.038228652
24.08.2017;5;2;89;0;algae_only;dr;2;NA;NA;NA;NA;1;8.633;371;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;135.25;21.93;NA;1.219496493
24.08.2017;1;4;90;0;algae_only;dr;4;NA;NA;NA;NA;1;8.454;380;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.1;<0.5;5.2;20.6;12.8;34.7;3.6;109.25;21.54;NA;0.995069642
24.08.2017;2;1;91;0;algae_only;dr_dz;1;NA;NA;NA;NA;0;8.551;377;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;153.25;20.63;NA;1.374868929
24.08.2017;1;4;93;0;algae_only;dr_dz;4;NA;NA;NA;NA;0;8.487;380;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.3;0.5;5.4;20.5;12.8;34.5;3.6;87.25;21.54;NA;0.805169999
24.08.2017;2;1;95;0;algae_only;dr_dz;1;NA;NA;NA;NA;0;8.635;373;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;114.25;20.63;NA;1.038228652
24.08.2017;5;2;96;0;algae_only;cont;2;NA;NA;NA;NA;1;8.735;348;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;172.25;21.93;NA;1.538873166
24.08.2017;1;4;97;0;algae_only;cont;4;NA;NA;NA;NA;1;8.587;359;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.3;<0.5;7.2;20.3;12.5;31.6;3.5;78.25;21.54;NA;0.727483781
24.08.2017;5;2;99;0;algae_only;cont;2;NA;NA;NA;NA;1;8.748;353;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;143.25;21.93;NA;1.288550909
24.08.2017;2;1;100;0;algae_only;cont;1;NA;NA;NA;NA;1;8.93;344;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;238.25;20.63;NA;2.108572096
25.08.2017;3;5;3;0;g100;dr;3;0;0;0;1;1;7.988;370;4;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.5;1.4;3.3;19.5;12.3;33;3.5;134.25;20.6;NA;1.210864691
25.08.2017;3;5;17;0;GAR24;cont;3;0;14;103;2;0;7.794;370;121;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;3.9;19.1;11.9;32.5;3.4;34.25;20.6;NA;0.347684495
25.08.2017;3;5;26;0;g100;dr;3;0;2;5;0;0;8.313;368;7;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.4;1.3;5.1;19.6;12.3;33.3;3.5;142.25;20.6;NA;1.279919107
25.08.2017;3;5;37;0;VARE249;cont;3;0;2;10;5;1;7.86;364;24;7;1;1;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.1;2.2;5.7;19;11.8;32.2;3.5;28.25;20.6;NA;0.295893683
25.08.2017;3;5;80;0;VARE249;dz;3;1;1;4;2;0;8.597;360;12;4;3;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.2;<0.5;5.4;19.3;12.1;33.2;3.4;311.25;20.6;NA;2.73869364
25.08.2017;3;5;83;0;algae_only;dz;3;NA;NA;NA;NA;1;8.802;360;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.3;0.6;5.3;20.2;12.6;32.2;3.4;90.25;20.6;NA;0.831065405
25.08.2017;3;5;87;0;algae_only;dr;3;NA;NA;NA;NA;1;8.759;374;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.4;0.5;4.4;20.9;13;35.7;3.6;122.25;20.6;NA;1.107283068
25.08.2017;3;5;92;0;algae_only;dr_dz;3;NA;NA;NA;NA;0;8.678;375;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.5;0.5;9.6;21;13.1;35.4;3.6;118.25;20.6;NA;1.07275586
25.08.2017;3;5;94;0;algae_only;dr_dz;3;NA;NA;NA;NA;0;8.762;370;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.8;0.5;6.7;21;13.1;34;3.6;255.25;20.6;NA;2.25531273
25.08.2017;3;5;98;0;algae_only;cont;3;NA;NA;NA;NA;1;8.739;344;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.5;0.7;7.8;20.7;12.8;28.9;3.6;103.25;20.6;NA;0.94327883
26.06.2017;3;5;5;0;g100;dz;4;0;5;4;2;0;NA;NA;15;4;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;135.75;20.43;NA;1.223812394
26.06.2017;3;5;7;0;g100;dr;4;2;0;2;0;0;NA;NA;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;74.75;20.43;NA;0.697272474
26.06.2017;3;5;9;0;GAR24;cont;4;0;0;11;2;0;NA;NA;18;5;2;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;161.75;20.43;NA;1.448239246
